train_loss,train_recon_loss,train_kl_loss,val_loss,val_recon_loss,val_kl_loss
28.961326789855956,12.145741577148437,84.0779232788086,50.990771953876205,6.355238180894118,223.17766864483173
28.873841705322267,12.098850231170655,83.87495651245118,51.366502908559944,6.337018269758958,225.14741750863882
28.737073402404786,11.899773197174072,84.18649932861328,51.37778267493615,6.267280065096342,225.55250784067007
28.57718868255615,11.87311918258667,83.52034561157227,51.23541054358849,5.913743422581599,226.60833153357873
28.43957878112793,11.712623329162598,83.63477523803711,50.946443411020134,5.95049080481896,224.9797586294321
28.336111602783202,11.621434574127198,83.57338272094727,51.31391789362981,5.86485063112699,227.2453355055589
28.266943855285646,11.523066463470458,83.71938446044922,50.62287169236403,5.820834196530855,224.0101823073167
28.080415191650392,11.451112384796142,83.14651336669922,50.79135366586539,5.571803129636324,226.09774780273438
28.017513122558594,11.307282905578614,83.55114929199219,51.01190390953651,5.657091214106633,226.77405841533954
27.85974624633789,11.211906890869141,83.23919540405274,51.21580740121695,5.7437609525827265,227.3602306659405
27.838342514038086,11.191697673797607,83.23322204589844,50.68774091280424,5.5117926230797405,225.8797384408804
27.703400535583498,11.046376819610595,83.28511581420898,50.118617424598106,5.429873136373667,223.44371736966647
27.48344352722168,10.882839603424072,83.00301773071288,50.04083574735201,5.540292263031006,222.50271254319412
27.423927459716797,10.83078977584839,82.96568664550782,50.66463763897236,5.316973025982197,226.73831763634314
27.31517562866211,10.683661518096924,83.15756896972657,49.95365729698768,5.194148210378794,223.79754169170673
27.094442977905274,10.597113666534424,82.48664443969727,49.49566709078275,5.239186360285832,221.28240145169772
27.118493690490723,10.604862422943116,82.56815292358398,49.363265404334435,5.212196900294377,220.75533470740686
27.032241401672362,10.45479461669922,82.88723297119141,49.751442249004654,5.262978553771973,222.44231473482571
26.91191993713379,10.41900197982788,82.46458801269532,50.53441502497746,5.080901732811561,227.26756286621094
26.783396911621093,10.237926731109619,82.72734939575196,49.91737453754131,5.052562603583703,224.32405559833234
26.700710906982422,10.171093215942383,82.64808654785156,49.562735924353966,4.962996556208684,222.99869361290564
26.636356391906737,10.156272144317628,82.40041961669922,49.33456127460186,5.036840182084304,221.4886028583233
26.463469200134277,10.043026962280273,82.1022103881836,50.04026911808894,4.818832214062031,226.10718360314002
26.31634189605713,9.881887474060058,82.17227035522461,49.63189491858849,4.923778864053579,223.54058133638821
26.215762214660643,9.82117790222168,81.97291900634765,49.088309654822716,4.7211067493145285,221.8360102726863
26.190856170654296,9.76575538635254,82.12550201416016,48.62227689302885,4.655327760256254,219.8347426194411
26.007358589172362,9.646658420562744,81.80349914550781,48.996910095214844,4.693897045575655,221.5150639460637
25.92478775024414,9.63027645111084,81.4725555419922,49.48051188542293,4.544818731454702,224.678463275616
25.917427787780763,9.581107139587402,81.6816014099121,48.92643444354717,4.692579636206994,221.16927161583533
25.834458351135254,9.467659873962402,81.83399169921876,48.56396983220027,4.685459173642672,219.39254878117487
25.747513160705566,9.388509578704834,81.79501586914063,49.133346851055435,4.548402327757615,222.92472369854266
25.639184875488283,9.335723037719726,81.51730728149414,49.38109911405123,4.347955575356116,225.16571514423077
25.50842903137207,9.285315265655518,81.11556793212891,48.85458520742563,4.265924875552837,222.94329599233774
25.45713970184326,9.172081260681152,81.42529113769531,49.053953610933746,4.422600177618174,223.1567664513221
25.41281768798828,9.143252773284912,81.34782241821289,49.106377821702225,4.247341467784001,224.29517540564905
25.24220630645752,9.023473234176636,81.09366455078126,48.52934001042293,4.1899536206172066,221.69693345289963
25.272153625488283,9.049751901626587,81.11200729370117,48.985580737774185,4.191318126825186,223.97130760779748
25.111018676757812,8.988615255355835,80.61201522827149,49.10770034790039,4.160095159824078,224.73802302433893
25.040413970947267,8.891546955108643,80.74433242797852,48.605636890117935,4.253773872668926,221.75931020883414
25.002424240112305,8.84265661239624,80.79883682250977,48.93005987314078,4.079808436907255,224.25125239445612
