batch_size,central_calibration_absolute_error,central_mass,device,epsilon,evaluation_samples,family,fitted_concentration,fitted_local_curvature,forward_kl,heldout_nll,initial_curvature,initial_location_angle_degrees,joint_mass_calibration_absolute_error,kappa,learning_rate,location_cosine,nonfinite_count,objective,reverse_kl,seed,steps,tail_calibration_absolute_error,tail_probability,target_central_mass,target_entropy,target_local_curvature,target_tail_probability,target_theta_q50_rad,target_theta_q90_rad,target_theta_q99_rad,theta_q50_rad,theta_q90_rad,theta_q99_rad,wall_seconds
8192,0.0083179771900177,0.3705750107765198,cuda,0.0,1000000,powerspherical,184.24592780249458,92.12296390124729,0.0015290548824322253,-30.682985416650066,100.0,10.0,0.0083179771900177,100,0.03,0.9999991988621598,0,reverse_kl,0.001425215422704763,1,600,0.0,0.0,0.3788929879665375,-30.6845144715325,100.0,0.0,0.545098395278369,0.6380655112158422,0.7181140994330556,0.5460027393915379,0.6350287807766559,0.7097443434937689,3.259051491972059
8192,0.007645010948181152,0.3718029856681824,cuda,0.0,1000000,powerspherical,184.40150695655547,92.20075347827773,0.001366906521401928,-30.689957088005766,100.0,10.0,0.007645010948181152,100,0.03,0.9999992738595295,0,reverse_kl,0.0013854840003120243,2,600,0.0,0.0,0.3794479966163635,-30.691323994527167,100.0,0.0,0.5450093305766549,0.6379165986329698,0.7180422639893107,0.5455795469637958,0.6345590436450086,0.710147988524725,3.325317797018215
8192,0.058003008365631104,0.43706101179122925,cuda,0.0,1000000,spcauchy,0.5678954561683831,194.65730279577653,0.06683706370683384,-30.61820606051252,100.0,10.0,0.058003008365631104,100,0.03,0.9999990774236133,0,reverse_kl,0.10042548723015104,0,600,0.0,0.0,0.37905800342559814,-30.68504312421935,100.0,0.0,0.5450900300640732,0.6378476689310945,0.7180783249821049,0.5378545758194384,0.6674336021569562,0.7947945542308199,2.138245235022623
8192,0.05688700079917908,0.43577998876571655,cuda,0.0,1000000,spcauchy,0.5676882016635392,194.3997338579256,0.06599705895811728,-30.61851741257438,100.0,10.0,0.05688700079917908,100,0.03,0.9999993339317242,0,reverse_kl,0.10127848666970324,1,600,0.0,0.0,0.3788929879665375,-30.6845144715325,100.0,0.0,0.545098395278369,0.6380655112158422,0.7181140994330556,0.5381728890560045,0.6680107277943542,0.7967079109976977,2.177443624997977
8192,0.05673900246620178,0.4361869990825653,cuda,0.0,1000000,spcauchy,0.5678481847278889,194.59851981507424,0.06696589227029254,-30.624358102256874,100.0,10.0,0.05673900246620178,100,0.03,0.9999994007940215,0,reverse_kl,0.09972169997765097,2,600,0.0,0.0,0.3794479966163635,-30.691323994527167,100.0,0.0,0.5450093305766549,0.6379165986329698,0.7180422639893107,0.5381621755736263,0.6675156157600974,0.7952280034984298,2.176446594996378
8192,0.0015810132026672363,0.3774769902229309,cuda,0.0,1000000,vmf,99.93036818618047,99.93036818618047,5.677284688650307e-05,-30.68498635137247,100.0,10.0,0.0015810132026672363,100,0.03,0.9999993801276796,0,reverse_kl,6.521530599504329e-05,0,600,0.0,0.0,0.37905800342559814,-30.68504312421935,100.0,0.0,0.5450900300640732,0.6378476689310945,0.7180783249821049,0.5453179278575069,0.6382777059447503,0.7186013345928817,6.025522032985464
8192,0.0002550184726715088,0.379148006439209,cuda,0.0,1000000,vmf,99.9740148682285,99.9740148682285,6.748772554984557e-05,-30.684446983806954,100.0,10.0,0.0002550184726715088,100,0.03,0.9999990669707697,0,reverse_kl,8.419642007559652e-05,1,600,0.0,0.0,0.3788929879665375,-30.6845144715325,100.0,0.0,0.545098395278369,0.6380655112158422,0.7181140994330556,0.5451331316634995,0.63808754293416,0.717937960942515,5.964436653011944
8192,0.001444995403289795,0.37800300121307373,cuda,0.0,1000000,vmf,99.91045830008149,99.91045830008149,5.8240045887828664e-05,-30.69126575448128,100.0,10.0,0.001444995403289795,100,0.03,0.9999992903346026,0,reverse_kl,6.210559891115895e-05,2,600,0.0,0.0,0.3794479966163635,-30.691323994527167,100.0,0.0,0.5450093305766549,0.6379165986329698,0.7180422639893107,0.5452064552664974,0.6380697873029049,0.7183726938661082,5.908220693003386
8192,0.11092597246170044,0.26438501477241516,cuda,0.01,1000000,powerspherical,168.55979505209385,84.27989752604692,0.8384270604633294,-29.583564871256375,100.0,10.0,0.11577297234907746,100,0.03,0.9999993551691007,0,forward_kl,0.05887790429088825,0,600,0.004846999887377024,0.0,0.3753109872341156,-30.421991931719703,100.0,0.004846999887377024,0.54596900806818,0.6418375357869002,0.8306248713170056,0.5676386837568008,0.6599012253943422,0.7378398122361975,5.174122291966341
8192,0.10918101668357849,0.2659739851951599,cuda,0.01,1000000,powerspherical,168.8424610796405,84.42123053982024,0.8494740682277786,-29.56981251341746,100.0,10.0,0.11421001655980945,100,0.03,0.9999990179524492,0,forward_kl,0.05696226879405098,1,600,0.005028999876230955,0.0,0.3751550018787384,-30.41928658164524,100.0,0.005028999876230955,0.5459638798357362,0.6421054226605655,0.8695949677711471,0.5671640562947582,0.659551939971121,0.7369362302943809,5.119303680025041
8192,0.11069899797439575,0.2650209963321686,cuda,0.01,1000000,powerspherical,168.59137351674784,84.29568675837392,0.839190912346332,-29.587899631266303,100.0,10.0,0.11558999819681048,100,0.03,0.9999991209666436,0,forward_kl,0.058021013231765575,2,600,0.004891000222414732,0.0,0.37571999430656433,-30.427090543612636,100.0,0.004891000222414732,0.5458577252878619,0.6419035474347077,0.8351920214355175,0.5673082386513795,0.6596933060505333,0.7381460817430707,5.123133291024715
