kappa,epsilon,objective,family,seeds,forward_kl_mean,forward_kl_sd,reverse_kl_mean,reverse_kl_sd,heldout_nll_mean,heldout_nll_sd,tail_probability_mean,tail_probability_sd,tail_calibration_absolute_error_mean,tail_calibration_absolute_error_sd,central_calibration_absolute_error_mean,central_calibration_absolute_error_sd,joint_mass_calibration_absolute_error_mean,joint_mass_calibration_absolute_error_sd,theta_q50_rad_mean,theta_q50_rad_sd,theta_q90_rad_mean,theta_q90_rad_sd,theta_q99_rad_mean,theta_q99_rad_sd,fitted_local_curvature_mean,fitted_local_curvature_sd,location_cosine_mean,location_cosine_sd
100,0.05,forward_kl,vmf,3,2.439951043396068,0.006882666285910627,0.6098558228248705,0.0027246593919295218,-27.00362706288477,0.009381917986986591,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.2546590020259221,0.00026648258067647176,0.27948300167918205,0.00029896699198701907,0.6207743544770361,0.0002319682184308048,0.727309427137088,0.00032127631377946395,0.8195853273205608,0.00035148990004229137,75.66176234393203,0.08196532135819173,0.9999990490906038,2.813742844935015e-07
100,0.05,reverse_kl,powerspherical,3,4.552698836658068,0.014643409762690109,0.05271713326000781,4.007468494897265e-05,-24.890879269622776,0.017118663410596972,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.010407338539759317,0.0009050078272870435,0.035231338193019233,0.0009236753161849335,0.5458877358189246,0.00026919476567454433,0.6348419367681518,0.0002488288111471066,0.7099953944987406,0.00021880473064909655,92.14419146707554,0.0493016139854548,0.9999991867966775,9.379974276577093e-08
100,0.05,reverse_kl,spcauchy,3,0.9100101908050796,0.0037132117581243837,0.1484229045808767,0.0007162378756770838,-28.53356791547576,0.0062679626275230675,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.07360933224360149,0.0007181553654022301,0.09843333189686139,0.0007150729687180699,0.5386410710076847,0.00018849249916312615,0.6683518412120589,0.00030834263375581575,0.7963821671106497,0.0010006310469172623,194.0774991962442,0.13287758660542945,0.9999992698963053,1.719565045817259e-07
100,0.05,reverse_kl,vmf,3,2.99485069482337,0.00855420317892846,0.05135929523230141,1.1477010947971598e-05,-26.44872741145747,0.01104724867568214,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.01793365677197774,0.0009662815726022844,0.042757656425237656,0.0009364790965031561,0.5452214432767132,9.265804848668798e-05,0.6381476539349413,0.00011520870627515613,0.7183068959346622,0.0003364203391251009,99.9374336807786,0.032321044448642214,0.9999992459830588,1.6106517518530761e-07
100,0.1,forward_kl,powerspherical,3,5.677699449822718,0.0015126246965119173,3.1492186600694008,0.00507545431089117,-22.589430301444875,0.002264275756312992,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.33393466426059604,0.0004549343898880305,0.38378066398824257,0.00043107754035546115,0.7328045376195161,0.0001156054982596635,0.8507477538259224,0.0003045710742953681,0.9497006465075476,0.0007423420060411993,45.36652142933291,0.04826351636450944,0.9999986585689853,1.4267481814647203e-07
100,0.1,forward_kl,spcauchy,3,1.6811029216167013,0.0006571503161978747,0.4826153052119562,0.0018526699618177259,-26.58602682965089,0.0010976058914118204,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.11032066245873769,0.0007659447596842304,0.1601666621863842,0.0007319336585063955,0.5929875034986478,0.00024332498439348307,0.7337482725527916,0.0002257561608647897,0.8714648378024418,0.0009207024144097818,155.4983312451368,0.07374267306810263,0.9999990943287812,2.730567320331722e-07
100,0.1,forward_kl,vmf,3,4.136838376588048,0.0009740678479239934,2.016977129643202,0.0010100670509480762,-24.130291374679544,0.0009005943872336672,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.31617966418464977,0.0003899272251393338,0.3660256639122963,0.0003613237116930547,0.6896440196048572,3.3541272027892944e-05,0.8087205099697691,0.0001477610710478574,0.9121912288701365,0.0001482718209231355,60.03869408974224,0.030744896822028057,0.9999990612779494,2.3201329495121573e-07
100,0.1,reverse_kl,powerspherical,3,9.204513786900078,0.003571969996792203,0.1067832429737859,4.019492288530241e-05,-19.062615964367513,0.0018228359706644185,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.02926267186800639,0.0009818323219138259,0.0791086715956529,0.0009602061914835598,0.5458881400768812,0.0002691249490667323,0.6348424033493117,0.00024881511223646816,0.7099958653301252,0.00021880103745639643,92.14404475898827,0.049282925616476604,0.9999991868278305,9.383978731742664e-08
100,0.1,reverse_kl,spcauchy,3,1.8299868232617484,0.0013465219579758961,0.20168362029556242,0.0006959091555566063,-26.43714292800585,0.0011086176681253503,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.0919116735458374,0.0005934071167592524,0.1417576732734839,0.0006134762323831084,0.538772250262452,0.00018899001523151333,0.6685103564622784,0.0003083348526489543,0.7965648855234124,0.0010007117872362144,193.97012654858335,0.1328069719746097,0.9999992695130153,1.7192926089934567e-07
100,0.1,reverse_kl,vmf,3,6.079280756362422,0.002266411658564592,0.10542336393447198,1.1492225962704151e-05,-22.18784899490517,0.004010587899576341,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.03678366541862488,0.0011138191653547918,0.08662966514627139,0.0011313215045440418,0.5452231990042234,9.280687668445593e-05,0.6381497470749405,0.00011563476371019706,0.7183091152590175,0.000336154129866961,99.9367722527192,0.032229536614287534,0.9999992461600794,1.609081122730948e-07
100,0.2,forward_kl,powerspherical,3,7.883633586918248,0.00634502799320842,6.347900953807113,0.002118363553479374,-18.116747510936566,0.017517826477539786,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.30330432949025027,0.00020321786400611375,0.4028466616825123,0.00014257381842608258,0.8777398518747778,0.0001588140116176869,1.0171950994967827,0.00019856419417217338,1.1335751923888504,0.0005500472257257244,27.724411379863426,0.00784651542285434,0.9999977508573045,3.163853733174462e-07
100,0.2,forward_kl,spcauchy,3,3.1507237613756103,0.007073452010797904,1.502006217417967,0.004808246143189399,-22.849657336479208,0.018689668754246717,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.21287466088930765,0.0003425780394783539,0.31241699308156967,0.00022730159778164895,0.656162748080145,0.0002806005209967471,0.8090692517754442,0.00048594283766865976,0.9570552886114149,0.0012872027794301763,122.14736669885299,0.13404059452977957,0.9999988527254828,2.4925428324610284e-07
100,0.2,forward_kl,vmf,3,6.094081004697432,0.006502874169036475,5.13432264167023,0.00705506159710234,-19.906300093157384,0.017978872704360813,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.3019716628671934,0.00021744233068554262,0.40151399505945545,0.00012872262804168903,0.8121381361933087,0.00022290393990876696,0.9538373194132079,0.0003414565018693901,1.077142361216241,0.0003020119808527307,41.243402597746204,0.01753192120813162,0.9999985628542841,2.823724089643038e-07
100,0.2,reverse_kl,powerspherical,3,18.540715747840807,0.05751072121210268,0.22456415691813736,4.016646712078106e-05,-7.4596653500140055,0.06914722717237795,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.06717634201049805,0.0012831646161288747,0.16671867420276007,0.0014033055492789891,0.5458889929095768,0.00026907204632609414,0.6348434023468674,0.0002488702098226873,0.7099968870579841,0.00021875847002342775,92.14372724017221,0.04926787606715474,0.9999991868734192,9.390372892985874e-08
100,0.2,reverse_kl,spcauchy,3,3.7376663185388357,0.01137544186997533,0.3183643916987406,0.0006680456002001232,-22.26271477931598,0.022853449049408885,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.12906033794085184,0.0005411489338328728,0.22860267013311386,0.0006344211118894565,0.5389484146629496,0.0001907556378240497,0.6687230297173553,0.0003104372671094221,0.7968101043007959,0.0010033115246660318,193.82615113705887,0.13413896549936336,0.9999992688244093,1.7176994333007782e-07
100,0.2,reverse_kl,vmf,3,12.295914526334018,0.02691786954836728,0.22320048794712322,1.1587011801547315e-05,-13.704466571520797,0.038575028066149444,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.07468400398890178,0.0009215077122113332,0.1742263361811638,0.0008724242800342159,0.5452264497677688,9.340576553153464e-05,0.6381532677391899,0.00011642786365916041,0.7183131866402098,0.00033616977953950005,99.93561223874184,0.0321037444879694,0.9999992464433292,1.6060737503487458e-07
500,0.0,forward_kl,powerspherical,3,0.00015222878858481203,2.9477494776593485e-05,0.00016557534485469563,2.595040431567482e-05,-54.510360661411646,0.006874437105399635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24910640675517892,8.9676733061761e-05,0.29025639670625875,0.0001045087680136992,0.32513389181143154,4.4995740324228033e-05,491.8557614180208,0.19968729297928456,0.999999786703869,4.498073033638531e-08
500,0.0,forward_kl,spcauchy,3,0.09214359356018452,0.0005430784355418502,0.16478313797784713,0.0011530883163947102,-54.41836929664004,0.006774844416553856,0.0,0.0,0.0,0.0,1.933177312215169e-05,1.5153340471322014e-06,1.933177312215169e-05,1.5153340471322014e-06,0.24788383666174632,3.257255185863233e-05,0.31087857009949804,9.904326016328547e-05,0.3752467632872544,0.00043021714137496056,1015.2995080409722,0.3179906751287261,0.9999997872692871,5.282944042723313e-08
500,0.0,forward_kl,vmf,3,8.966784542013069e-05,1.5082785343335372e-05,0.00010695936073196882,2.2535047253864938e-05,-54.5104232223548,0.006869408120529797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24902940022765066,6.152820776656396e-05,0.2905391000913451,0.0001133227004316598,0.32601829063667265,5.3545279071621514e-05,500.2320328452177,0.20042916217179907,0.9999997868450624,4.5304784696027584e-08
500,0.0,reverse_kl,powerspherical,3,0.00016895686007376766,3.136814656451991e-05,0.0001913790076202632,2.6448948254600823e-05,-54.51034393334015,0.006909969647999221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24919587922459252,0.00011636308595993247,0.2903556356610512,0.00013282791001722945,0.32525931794524937,5.601953135970435e-05,491.50599891688285,0.28935010541071665,0.9999997754475202,6.447110068501365e-08
500,0.0,reverse_kl,spcauchy,3,0.09563877983258412,0.0007042655205132077,0.15772258818636412,0.00106719808847818,-54.414874110367634,0.00696380532786508,0.0,0.0,0.0,0.0,1.4682610829671225e-05,5.850168810024046e-07,1.4682610829671225e-05,5.850168810024046e-07,0.24429487155357285,7.389360362983908e-05,0.3064009715450173,0.0001246968439763929,0.3698829160863069,0.0004821338467687569,1046.1454046626998,0.48596666266693145,0.9999997670985081,1.1127351768028075e-07
500,0.0,reverse_kl,vmf,3,8.946189490051613e-05,2.1557368278491206e-05,9.905394389129839e-05,1.5834648342130296e-05,-54.51042342830532,0.006859521606117563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24914951720851,5.510000738544896e-05,0.29067948210920436,4.526628737925231e-05,0.3261763101715505,0.00010284811107674458,499.74541249356844,0.22428748453540207,0.9999997983007489,4.4416116288031584e-08
500,0.01,forward_kl,powerspherical,3,5.092965964591969,0.02852011811161296,1.1686394525989003,0.021320869373204883,-48.9164973750588,0.03134874846917345,0.0,0.0,0.004922333328674237,9.495957901449364e-05,0.009944677352905273,4.151000295197482e-05,0.01486701068157951,0.0001355325799811515,0.2983739047628487,0.00045595017278875026,0.3475781531938191,0.0005148391503357736,0.3892641272043445,0.0007353872393960127,338.91139452423266,1.1050539892902282,0.9999996846192044,7.534400550546346e-08
500,0.01,forward_kl,spcauchy,3,0.47590843165403535,0.0016033349186568644,0.18708361320189634,0.0007347744219671728,-53.53355490799674,0.006717329878288899,0.0,0.0,0.004922333328674237,9.495957901449364e-05,0.009921332200368246,4.148574623476081e-05,0.014843665529042482,0.00013529068215219694,0.25032011619706834,9.051632621390215e-05,0.31391714235190354,5.815560146525936e-06,0.378883276103561,0.00033333349130157614,995.1110553718041,0.3544271558198068,0.9999997830459281,4.535619608361102e-08
500,0.01,forward_kl,vmf,3,3.686448720659099,0.01933720773328904,0.6361446071387996,0.012894347325640248,-50.32301461899167,0.0216916492468309,0.0,0.0,0.004922333328674237,9.495957901449364e-05,0.009944677352905273,4.151000295197482e-05,0.01486701068157951,0.0001355325799811515,0.2849451763337084,0.0003618980126512446,0.3325325678703877,0.0003915464498252388,0.37325906209760573,0.0005258832089068117,380.86577705867336,0.9821106317086931,0.9999997574138494,5.570653412785004e-08
500,0.01,reverse_kl,powerspherical,3,6.261409696587758,0.04011388661028172,0.010241714861675457,2.6448949243332838e-05,-47.748053643063,0.04270279893333572,0.0,0.0,0.004922333328674237,9.495957901449364e-05,0.009944677352905273,4.151000295197482e-05,0.01486701068157951,0.0001355325799811515,0.24919587922462638,0.00011636308590085465,0.2903556356610882,0.00013282790995478618,0.3252593179452467,5.601953136069465e-05,491.5059989168837,0.28935010540727174,0.9999997754475202,6.447110072095829e-08
500,0.01,reverse_kl,spcauchy,3,0.4854293299778691,0.0013520514323833964,0.16766561899959054,0.001067719565928917,-53.5240340096729,0.0068082690274323,0.0,0.0,0.004922333328674237,9.495957901449364e-05,0.009929994742075602,4.101502684909523e-05,0.01485232807074984,0.00013509958744410135,0.24430079494403012,7.389425336329766e-05,0.3064084862820377,0.00012339288581663765,0.36989172348928023,0.00048058907296803923,1046.092783860628,0.47772390272340237,0.9999997669045187,1.1117366486689457e-07
500,0.01,reverse_kl,vmf,3,4.3047029807515145,0.02786246103306138,0.01014938979746673,1.583464834679297e-05,-49.70476035889925,0.030563179755152024,0.0,0.0,0.004922333328674237,9.495957901449364e-05,0.009944677352905273,4.151000295197482e-05,0.01486701068157951,0.0001355325799811515,0.24914951720854803,5.510000742486237e-05,0.2906794821091967,4.526628739030354e-05,0.3261763101715766,0.00010284811104606128,499.745412493593,0.22428748451353617,0.9999997983007489,4.441611622404691e-08
500,0.05,forward_kl,powerspherical,3,15.22338596184727,0.025334253499391335,14.943062882497571,0.06250485230413237,-36.856665703596036,0.03303107789465322,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.02953702211380005,0.0015936800777603143,0.05436102176705996,0.0016135602566704674,0.44351086527725153,0.0005439340707249227,0.5161943236959966,0.0006818059202070438,0.577718819401753,0.0009854864277818425,146.27868349114465,0.4534358640895821,0.9999993296348738,6.423531965579084e-08
500,0.05,forward_kl,spcauchy,3,2.0652007045380043,0.009178028912286133,0.35095394752351244,0.0012868997823232934,-50.0148509609053,0.017100584037969623,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.049762984116872154,0.0002704219729839927,0.07458698377013206,0.00030840664223303477,0.2608406888093815,8.992339172001473e-05,0.32702655901678274,7.71173369367969e-05,0.39457824122123036,0.0004347215166016059,914.3552475930472,0.20234435481929738,0.9999997677342836,5.586904278191115e-08
500,0.05,forward_kl,vmf,3,12.047514293936523,0.02779935514037223,9.665402902847589,0.04896781127379395,-40.032537371506784,0.03524400382704993,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.040047009785970054,0.0002496566309503193,0.06487100943922997,0.0002680756504282199,0.3985098832827303,0.00045704884668088853,0.4655595394751646,0.0004882491858913549,0.5231154378779558,0.0005969808286996307,192.1036390671524,0.49864374676278767,0.9999996685962921,7.164729968090097e-08
500,0.05,reverse_kl,powerspherical,3,31.476005418602885,0.12170778184721157,0.05148467339577123,2.6448947725721128e-05,-20.604046246840422,0.12937596118606542,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.04982399940490723,0.00026611048213032824,0.07464799905816714,0.000304114881582273,0.24919587922459419,0.00011636308595985005,0.2903556356610502,0.0001328279100158294,0.32525931794524976,5.6019531359310976e-05,491.5059989168804,0.2893501054070804,0.9999997754475202,6.447110068501365e-08
500,0.05,reverse_kl,spcauchy,3,2.1309609774705787,0.00971723069598698,0.20887050216133926,0.001065993963565332,-49.94909068797273,0.017791967973404405,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.04980931679407755,0.0002660577846297552,0.07463331644733746,0.0003040654394621522,0.244304070238854,7.349718685087608e-05,0.30641255146572943,0.00012262296739573567,0.36989663269378253,0.00047967205637912516,1046.0639688402352,0.47210708867069145,0.9999997669000061,1.1123856162525954e-07
500,0.05,reverse_kl,vmf,3,21.663518991641315,0.07376834175371605,0.05139234833151659,1.5834648416733106e-05,-30.416532673801992,0.08123307251168813,0.0,0.0,0.024823999653259914,3.8039247077785626e-05,0.04982399940490723,0.00026611048213032824,0.07464799905816714,0.000304114881582273,0.2491495172084843,5.510000735562212e-05,0.29067948210918926,4.52662873809525e-05,0.32617631017157894,0.00010284811102527199,499.7454124936008,0.22428748437677884,0.9999997983007488,4.441611635201625e-08
500,0.1,forward_kl,powerspherical,3,20.42412598606771,0.001381570958994253,20.46466565981953,0.012407857304341989,-29.287687352332,0.002756819148782218,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.662815660238266,0.0023004536624856363,0.7126616599659125,0.0022802771728684733,0.5738894482290017,0.00047336590704439576,0.6672597829694181,0.0006556298721969513,0.7460499684241823,0.0010517972210648287,82.13508877332565,0.20636208008217982,0.9999989727644399,6.159746873032563e-08
500,0.1,forward_kl,spcauchy,3,4.032090803214398,0.0029877585081560664,0.7754688688373227,0.0053598327387052455,-45.67972253518531,0.0031764858998273708,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.09967199961344402,0.00011263821291569727,0.14951799934109053,7.861805906027785e-05,0.27612031541241766,0.00016805646820494634,0.3460481043058253,0.00021088216464530048,0.41732196247897296,0.0006095345424789223,813.0926615533999,0.7976672784435804,0.999999751345641,3.7396312886817085e-08
500,0.1,forward_kl,vmf,3,16.892927847202614,0.004504794752991597,19.74282405374872,0.013088304829521578,-32.81888549119709,0.003497182205242736,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.29952166477839154,0.0024012469498167805,0.349367664506038,0.0023761117323046217,0.5069040545251209,0.0004124793113301448,0.593002764875512,0.0004438332123620393,0.6671726947293593,0.0006257983501846548,116.55467693595715,0.23207414132672022,0.999999481464831,5.03352818310072e-08
500,0.1,reverse_kl,powerspherical,3,63.205687290188735,0.045396105342436974,0.10555189466555849,2.6448948074188067e-05,13.493873951789036,0.045408409885590334,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.09985333681106567,0.00010792036142356466,0.14969933653871217,7.38975026318075e-05,0.2491958792245947,0.00011636308596120549,0.2903556356610483,0.0001328279100157713,0.32525931794524876,5.6019531359438905e-05,491.5059989168822,0.2893501054087812,0.9999997754475202,6.447110068501365e-08
500,0.1,reverse_kl,spcauchy,3,4.248461395814861,0.0031953959223908254,0.26291651576547037,0.0010651262120060269,-45.46335194258486,0.004189768970071814,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.09983865420023601,0.00010772309594715869,0.14968465392788252,7.371228066590378e-05,0.24430601744648203,7.359819141205646e-05,0.30641496318740674,0.00012228016996776407,0.36989955118756784,0.000479314687506961,1046.046850902929,0.4700612463336249,0.999999766879243,1.1129487354521865e-07
500,0.1,reverse_kl,vmf,3,43.51483938388389,0.010016178202732198,0.10545956960184515,1.5834648428822146e-05,-6.196973954515826,0.00800402194784206,0.0,0.0,0.04984599972764651,3.4072459052742875e-05,0.09985333681106567,0.00010792036142356466,0.14969933653871217,7.38975026318075e-05,0.2491495172085623,5.510000739011738e-05,0.29067948210916034,4.526628743950305e-05,0.326176310171741,0.00010284811101827541,499.74541249366706,0.2242874842671739,0.9999997983007486,4.44161163387741e-08
500,0.2,forward_kl,powerspherical,3,23.680277340289436,0.0046838625323796105,13.27068363077879,0.004877315657858542,-21.3913727809898,0.028901668322371166,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.7974393363886824,0.0005762592706054438,0.8969816685809443,0.00041171805223624467,0.7680306752254437,0.00022046191815302808,0.8912677823861022,0.00027160975613862987,0.9945055916327799,0.0004244847292152498,40.1470965583385,0.023437782627714492,0.999998301362663,2.226561312448383e-07
500,0.2,forward_kl,spcauchy,3,7.6982348994682495,0.01996753434801505,2.810493821496561,0.012519652082840301,-37.373415221810994,0.044204890446751854,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.19732898473739624,0.0006655749476174586,0.29687131692965824,0.0008350348337028325,0.3156465844557365,0.00016618908793683624,0.39514243411424843,0.0002953107115069021,0.4758804084332889,0.0007575387858900631,615.9569888385478,0.7289980308360802,0.9999997285366676,2.621267069685945e-08
500,0.2,forward_kl,vmf,3,20.43150526545466,0.008177646168631392,16.412025149423783,0.0013305431174765413,-24.640144855824584,0.032422367564716115,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.7672676704823971,0.00048791298148994033,0.8668100026746591,0.0003203237998600548,0.676975523632893,6.874641499219651e-05,0.7937268782984063,0.00019340320887471888,0.8951296392300927,9.687465239716508e-05,62.565561531092264,0.025613377822025253,0.9999991180921673,1.8311368489655375e-07
500,0.2,reverse_kl,powerspherical,3,126.44238146740567,0.4087136714952366,0.22333493032202467,2.6448948044918853e-05,81.37073134612642,0.4329887064527615,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.19947099685668945,0.0006068860838842668,0.29901332904895145,0.0007759328811284595,0.24919587922463027,0.00011636308590537588,0.29035563566108125,0.00013282790995354849,0.3252593179452444,5.601953136060306e-05,491.50599891688506,0.28935010540977824,0.9999997754475202,6.447110072095829e-08
500,0.2,reverse_kl,spcauchy,3,8.54159773977536,0.025279100777098114,0.38067292126289076,0.0010642098106625505,-36.53005238150388,0.049554054007881244,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.19945631424585977,0.0006067377672482314,0.2989986464381218,0.0007757996844448568,0.24430833887801884,7.384604724033591e-05,0.30641785698695484,0.00012198718223796742,0.3699030395747806,0.0004789981539037555,1046.0264583830956,0.4683795178153558,0.9999997668364552,1.1137591997048354e-07
500,0.2,reverse_kl,vmf,3,87.0902951036281,0.19694293840349736,0.22324260525831785,1.583464854690857e-05,42.01864498234887,0.22104665595118678,0.0,0.0,0.09954233219226201,0.00017003881099271028,0.19947099685668945,0.0006068860838842668,0.29901332904895145,0.0007759328811284595,0.24914951720845305,5.5100007278323944e-05,0.29067948210908806,4.526628744713693e-05,0.3261763101718096,0.00010284811094930579,499.7454124938718,0.22428748386160438,0.9999997983007485,4.4416116588091696e-08
