backward_iqr_s,backward_max_s,backward_mean_s,backward_median_s,backward_min_s,backward_std_s,batch_size,benchmark,device,dim,direct_backend_requested,direct_backend_resolved,dtype,error_message,failure_type,family,forward_iqr_s,forward_max_s,forward_mean_s,forward_median_s,forward_min_s,forward_std_s,kappa,kl_autograd_route,kl_iqr_s,kl_mean_s,kl_median_s,kl_std_s,laplace_backend_requested,laplace_backend_resolved,loss_construction_iqr_s,loss_construction_mean_s,loss_construction_median_s,loss_construction_std_s,measure_iters,method,nan_or_inf_grad,nan_or_inf_loss,parameter_iqr_s,parameter_mean_s,parameter_median_s,parameter_std_s,peak_cuda_memory_bytes,power_exponent,repeat_total_medians_s,repeats,retained_correction_terms,rho,runtime_error,sampling_iqr_s,sampling_mean_s,sampling_median_s,sampling_std_s,seed,success,timeout_hit,timeout_s,total_iqr_s,total_max_s,total_mean_s,total_median_s,total_min_s,total_std_s,warmup_iters
4.066363908350468e-05,0.0009301319951191545,0.0008537076078355312,0.0008596729603596032,0.0008017009822651744,2.592626761832432e-05,1024,runtime,cuda,16,auto,triton,float32,,,spcauchy,7.573835318908095e-06,0.0012852760264649987,0.0008306644340045751,0.000810555531643331,0.0007904199883341789,9.562968024963951e-05,10.0,custom_single_node,5.064299330115318e-06,0.00031963388714939355,0.0002995445393025875,9.139435702888896e-05,auto,,8.955248631536961e-07,5.6185831781476736e-05,5.529396003112197e-05,2.1856297024260362e-06,50,spcauchy_direct_fixed,False,False,9.677605703473091e-07,0.00010096580442041158,0.00010042398935183883,4.630697871495743e-06,841728,,0.00164361100178;0.00166395399719;0.0016701950226;0.00165204901714;0.00167948694434,5,4,0.20871215252208,False,2.674118150025606e-06,0.00035387891065329313,0.00035103742266073823,2.799706728728492e-05,0,True,False,5.0,4.500604700297117e-05,0.0021703779930248857,0.0016843720418401062,0.0016619699890725315,0.0016051639104261994,0.00010439113261663684,10
4.6413595555350184e-05,0.000946950982324779,0.0008625475857406854,0.0008653660188429058,0.0008185580372810364,2.6048311147776447e-05,1024,runtime,cuda,16,auto,,float32,,,spcauchy,7.412745617330074e-06,0.0007136140484362841,0.0006699811494909227,0.000671747955493629,0.0006535020656883717,5.95789063054869e-06,10.0,custom_single_node,1.5201803762465715e-06,0.0001605370924808085,0.0001600024988874793,2.577437647097669e-06,auto,triton,6.479094736278057e-07,5.524892872199416e-05,5.4989533964544535e-05,1.3584997998385743e-06,50,spcauchy_laplace,False,False,8.581846486777067e-07,0.00010083416942507029,0.00010053749429062009,2.265551144283372e-06,842752,,0.00153675803449;0.00153370609041;0.00153562100604;0.00153783906717;0.00153513695113,5,,0.20871215252208,False,6.6242937464267015e-06,0.00035336095886304977,0.0003519284655340016,4.930939701477621e-06,0,True,False,5.0,4.122543032281101e-05,0.0016215520445257425,0.0015325287352316082,0.0015359150129370391,0.0014817819464951754,2.683483269231133e-05,10
3.152652061544359e-05,0.0015859949635341763,0.0011538508678786456,0.0011432409519329667,0.0010972729651257396,3.632650734693528e-05,1024,runtime,cuda,16,auto,horner_reference,float32,,,spcauchy,5.1625247579067945e-06,0.0013954190071672201,0.0008895316375419497,0.0008796584443189204,0.0008600709261372685,6.501045389839566e-05,10.0,reference_term_graph,6.946473149582744e-06,0.0003739602519199252,0.0003722315304912627,5.791299052030059e-06,auto,,5.504407454282045e-07,5.0484634004533294e-05,5.018443334847689e-05,1.6152985775961725e-06,50,spcauchy_direct_autograd,False,False,9.284995030611753e-07,0.0001010920749977231,0.00010044599184766412,3.909280520897151e-06,842752,,0.00202242610976;0.00204735109583;0.00201999815181;0.00202463613823;0.00202173693106,5,7,0.20871215252208,False,7.204507710412145e-06,0.00036399467661976816,0.00035239249700680375,6.479898853044877e-05,0,True,False,5.0,3.449094947427511e-05,0.002532336045987904,0.0020433825054205954,0.002024494926445186,0.001969423028640449,7.44942405216691e-05,10
4.990285378880799e-05,0.005557087017223239,0.005071869179606438,0.005046246573328972,0.004992390051484108,7.001784074711649e-05,1024,runtime,cuda,16,auto,,float32,,,vmf,1.4015415217727423e-05,0.005183379049412906,0.0041962033528834585,0.004168686980847269,0.004138168063946068,0.00012299185448449786,10.0,native,5.040055839344859e-06,0.001989615071564913,0.0019843330373987556,5.428787956556098e-05,auto,,5.1083043217659e-07,5.1088410429656505e-05,5.06815267726779e-05,1.5610438316653245e-06,50,vmf_official,False,False,8.884526323527098e-07,0.0001019258345477283,0.00010120199294760823,2.3128219042631176e-06,1144320,,0.00921925436705;0.00921937264502;0.00923112221062;0.00922082271427;0.00922377966344,5,,,False,1.1429772712290287e-05,0.0020535740363411604,0.002030576521065086,0.00010280308765069086,0,True,False,5.0,6.19618222117424e-05,0.010295741027221084,0.009268072532489896,0.00922274449840188,0.009132273029536009,0.00014587765051222895,10
6.0360966017469764e-05,0.003646453027613461,0.003271146764513105,0.0032557654194533825,0.003198517020791769,5.4319587552343095e-05,1024,runtime,cuda,16,auto,,float32,,,vmf,2.1626532543450594e-05,0.005116569926030934,0.004414850978180766,0.004389076493680477,0.004353643977083266,0.00011131786816433269,10.0,native,8.75352998264134e-06,0.0021973425233736636,0.002193972992245108,4.4268686597950346e-05,auto,,5.007605068385601e-07,4.9370382446795705e-05,4.9058988224714994e-05,1.3285993440730956e-06,50,vmf_robust,False,False,1.1500960681587458e-06,0.0001010083551518619,9.972695261240005e-05,3.966583175434941e-06,3283456,,0.00764584494755;0.00765256583691;0.00764939188957;0.0076655051671;0.00763786491007,5,,,False,1.5793222701177e-05,0.002067129717208445,0.002042790991254151,0.00010216580186989666,0,True,False,5.0,7.395105785690248e-05,0.008551371982321143,0.007685997742693872,0.007652606931515038,0.007573334034532309,0.0001320080749701416,10
3.438509884290397e-05,0.001404453068971634,0.0013058954598382116,0.0012950709788128734,0.0012700218940153718,2.472897767749252e-05,1024,runtime,cuda,16,auto,,float32,,,powerspherical,5.061068804934621e-06,0.0017337319441139698,0.0011354206730611622,0.0011102204443886876,0.0011028830194845796,0.00010291166996787215,10.0,native,6.086716894060373e-06,0.0002810251396149397,0.00025845348136499524,9.47298912718847e-05,auto,,6.142945494502783e-07,4.94807492941618e-05,4.872551653534174e-05,3.606289722960559e-06,50,power_spherical,False,False,8.757924661040306e-07,0.00010256921360269189,0.00010095647303387523,1.2598211386897148e-05,856576,20.0,0.00241254083812;0.00241252314299;0.00241205189377;0.002411454916;0.00240304297768,5,,,False,5.424430128186941e-06,0.0007023455705493689,0.000701143522746861,2.4352308083956407e-05,0,True,False,5.0,3.511249087750912e-05,0.003075963002629578,0.0024413161328993736,0.002411515510175377,0.0023807069519534707,0.00010783550957351843,10
2.983654849231243e-05,0.0012376640224829316,0.0008710874617099762,0.0008659620070829988,0.000819828943349421,4.2849512246878056e-05,1024,runtime,cuda,32,auto,triton,float32,,,spcauchy,6.958784069865942e-06,0.001381971058435738,0.0007146246680058539,0.0006975429714657366,0.0006762580014765263,8.919582397628572e-05,10.0,custom_single_node,1.940265065059066e-06,0.00020174636505544187,0.0001847439561970532,8.566374292330028e-05,auto,,6.792834028601646e-07,5.585600668564439e-05,5.504151340574026e-05,6.097866257747847e-06,50,spcauchy_direct,False,False,1.1243391782045364e-06,0.0001011567716486752,0.00010058650514110923,3.1033905894167384e-06,1630208,,0.00156694208272;0.00156259199139;0.00156074098777;0.00157540803775;0.00155817600898,5,15,0.1238209295857914,False,6.8400404416024685e-06,0.00035586552461609245,0.0003526994842104614,1.1952849105934058e-05,0,True,False,5.0,3.3399061067029834e-05,0.002290829084813595,0.00158571212971583,0.0015635605086572468,0.0015043040039017797,0.00010071920933574117,10
4.014422302134335e-05,0.0010274300584569573,0.0008558813510462642,0.0008633015095256269,0.0007987719727680087,2.9144458165926958e-05,1024,runtime,cuda,32,auto,triton,float32,,,spcauchy,7.576047210022807e-06,0.001319287926889956,0.0008292682459577918,0.0008113960502669215,0.0007895419839769602,9.213434351149961e-05,10.0,custom_single_node,5.622598109766841e-06,0.0003164019491523504,0.00029994099168106914,8.201000865643411e-05,auto,,6.814952939748764e-07,5.576448328793049e-05,5.534704541787505e-05,1.5051951951518138e-06,50,spcauchy_direct_fixed,False,False,8.896749932318926e-07,0.00010048473346978425,0.0001003975048661232,2.7864335780635827e-06,1631232,,0.00166233605705;0.00167807005346;0.00166519207414;0.00167508097365;0.00164955109358,5,4,0.1238209295857914,False,6.315996870398521e-06,0.00035661708004772663,0.00035144202411174774,4.190048605238962e-05,0,True,False,5.0,4.5191438402980566e-05,0.002180189942009747,0.001685149597004056,0.0016720739658921957,0.0015932630049064755,9.810421920434209e-05,10
7.56896915845573e-05,0.001227931003086269,0.0008207730553112924,0.0007900324417278171,0.0007723000599071383,5.570109150694362e-05,1024,runtime,cuda,32,auto,,float32,,,spcauchy,1.4287244994193316e-05,0.00156240607611835,0.0006868260218761862,0.0006652115262113512,0.0006526220822706819,8.171486088365871e-05,10.0,custom_single_node,3.7015415728092194e-06,0.00016210062522441148,0.00015836796956136823,1.3263948832373297e-05,auto,triton,7.049529813230038e-07,5.621805740520358e-05,5.463353591039777e-05,7.95425175680381e-06,50,spcauchy_laplace,False,False,2.6799971237778664e-06,0.00010123305115848779,9.83129721134901e-05,1.078413234662099e-05,1632256,,0.0015397130046;0.0015132590197;0.00144257408101;0.00144188397098;0.00150693790056,5,,0.1238209295857914,False,1.106024137698114e-05,0.0003672742880880833,0.00035190850030630827,7.291480905079102e-05,0,True,False,5.0,9.754396160133183e-05,0.002354577067308128,0.0015075990771874785,0.0014721019542776048,0.0014327450189739466,0.00010608351910319053,10
7.278315024450421e-06,0.0013757430715486407,0.0012847300977446138,0.0012819385156035423,0.0012677980121225119,1.2594401133848257e-05,1024,runtime,cuda,32,auto,horner_reference,float32,,,spcauchy,6.015936378389597e-06,0.0015110740205273032,0.001044303184840828,0.0010346599738113582,0.0010213250061497092,5.670244444410696e-05,10.0,reference_term_graph,8.014700142666698e-06,0.0005361596457660198,0.000535576487891376,7.804306536259787e-06,auto,,6.569898687303066e-07,5.081565072759986e-05,5.0220987759530544e-05,3.8507607436715566e-06,50,spcauchy_direct_autograd,False,False,1.1325464583933353e-06,9.919606940820813e-05,9.820202831178904e-05,4.079194533867456e-06,1632256,,0.00232092593797;0.002316378057;0.00231876689941;0.00231535406783;0.00231611100025,5,15,0.1238209295857914,False,7.032766006886959e-06,0.00035813181893900036,0.0003486130735836923,5.60679423579288e-05,0,True,False,5.0,1.0568997822701931e-05,0.002841253997758031,0.002329033282585442,0.0023171320208348334,0.002292481018230319,6.079542163463774e-05,10
2.81987595371902e-05,0.006189918029122055,0.005829753680154681,0.005821920000016689,0.0057740670163184404,3.909686345833236e-05,1024,runtime,cuda,32,auto,,float32,,,vmf,3.07392911054194e-05,0.005190943018533289,0.0045839512799866495,0.004552407481241971,0.004502046969719231,0.00011531153608933257,10.0,native,1.6096048057079315e-05,0.0022958489167504014,0.002287319512106478,3.8740755070071665e-05,auto,,1.0715157259255648e-06,5.211748741567135e-05,5.137152038514614e-05,2.8189202690604845e-06,50,vmf_official,False,False,2.7142814360558987e-06,0.00010203493991866707,9.962799958884716e-05,6.1524677598568225e-06,1868288,,0.0103808231652;0.0103899315;0.010377083905;0.0103608230129;0.0103779481724,5,,,False,1.7102487618103623e-05,0.0021339499359019102,0.0021066530025564134,0.00010908771310727338,0,True,False,5.0,5.0175178330391645e-05,0.011012550094164908,0.01041370496014133,0.01037736696889624,0.01031078607775271,0.0001246399043875015,10
1.674325903877616e-05,0.00388746103271842,0.002984683919232339,0.002970480010844767,0.0029490869492292404,6.896063467383743e-05,1024,runtime,cuda,32,auto,,float32,,,vmf,2.8292997740209103e-05,0.005260213045403361,0.0042056990070268516,0.004165862512309104,0.0041361909825354815,0.00013504732644987246,10.0,native,1.0510499123483896e-05,0.001922696501482278,0.0019148204592056572,3.619850225084408e-05,auto,,6.284390110522509e-07,4.995068302378058e-05,4.9427966587245464e-05,3.0074706699841496e-06,50,vmf_robust,False,False,1.1071970220655203e-06,0.00010063690273091197,9.898049756884575e-05,8.98911105710312e-06,3696128,,0.00712656183168;0.00712698698044;0.00716246385127;0.0071278209798;0.00715900119394,5,,,False,1.4517310773953795e-05,0.0021324149197898806,0.0021019509877078235,0.00011065546623424054,0,True,False,5.0,4.353121039457619e-05,0.009147674078121781,0.0071903829262591895,0.007136421569157392,0.007100702030584216,0.0001864517587369766,10
5.922600394114852e-06,0.0016900920309126377,0.0012310976055450737,0.0012266215053386986,0.0012152090203016996,4.1475168936814284e-05,1024,runtime,cuda,32,auto,,float32,,,powerspherical,5.301233613863587e-06,0.0016343500465154648,0.0011229427619837225,0.0011033135233446956,0.0010923059890046716,9.206566097994906e-05,10.0,native,5.210778908804059e-06,0.00027832893189042805,0.00025880394969135523,9.03948972437785e-05,auto,,5.877809599041939e-07,4.951659077778459e-05,4.891096614301205e-05,1.9456140185539548e-06,50,power_spherical,False,False,8.317583706229925e-07,0.00010003864578902721,9.890703950077295e-05,5.014506571389968e-06,1646080,20.0,0.00232240417972;0.00233399216086;0.00233193603344;0.00232651201077;0.00233176210895,5,,,False,6.220478098839521e-06,0.0006950585935264825,0.0006952050025574863,7.361041836063288e-06,0,True,False,5.0,9.091803804039955e-06,0.0028650449821725488,0.0023540403675287964,0.0023311260156333447,0.0023085750872269273,0.00010226325553066239,10
5.058216629549861e-06,0.0008651389507576823,0.0007855201894417406,0.0007854090072214603,0.0007725950563326478,6.585058724951206e-06,1024,runtime,cuda,64,auto,triton,float32,,,spcauchy,7.037888281047344e-06,0.0012344879796728492,0.0006939978851005435,0.0006863765302114189,0.0006755449576303363,6.033070088390646e-05,10.0,custom_single_node,1.812266418710351e-06,0.00018424635566771031,0.0001812395639717579,2.8737380968254315e-05,auto,,5.607435014098883e-07,5.5023816879838706e-05,5.476002115756273e-05,2.4800362462096775e-06,50,spcauchy_direct,False,False,9.787618182599545e-07,0.00010093131521716713,9.803700959309936e-05,3.406837685166836e-05,3206144,,0.0014726370573;0.00147324602585;0.00146704900544;0.00146922003478;0.00146970001515,5,31,0.0688175240836302,False,7.173803169280291e-06,0.00035379639733582735,0.0003480069572106004,4.0081648067007344e-05,0,True,False,5.0,9.54369897954166e-06,0.002018381957896054,0.001479518074542284,0.001470357005018741,0.0014580070273950696,6.070612286509382e-05,10
5.062785930931568e-06,0.0008242640178650618,0.0007848567380569875,0.0007843690109439194,0.0007749069482088089,4.952588117041494e-06,1024,runtime,cuda,64,auto,triton,float32,,,spcauchy,5.077687092125416e-06,0.0012508429354056716,0.0008025658130645752,0.0007973210304044187,0.0007867750246077776,4.826484285339502e-05,10.0,custom_single_node,5.270208930596709e-06,0.00029500074358657005,0.0002919289981946349,2.8364448299252458e-05,auto,,5.842885002493858e-07,5.557469697669148e-05,5.506799789145589e-05,3.860149495371441e-06,50,spcauchy_direct_fixed,False,False,1.0099902283400297e-06,9.887666068971157e-05,9.809847688302398e-05,2.364498952294539e-06,3207168,,0.00158403499518;0.00158163695596;0.0015779719688;0.00158115907107;0.00158336397726,5,3,0.0688175240836302,False,6.268761353567243e-06,0.0003531137118116021,0.00034838501596823335,3.903900020330386e-05,0,True,False,5.0,8.251081453636289e-06,0.0020344279473647475,0.0015874225511215627,0.001582730037625879,0.0015674899332225323,4.863600654785283e-05,10
6.684509571641684e-06,0.0009807950118556619,0.0007857878399081528,0.0007852090056985617,0.0007736569968983531,1.3234998238371591e-05,1024,runtime,cuda,64,auto,,float32,,,spcauchy,7.368013029918075e-06,0.001108529046177864,0.0006712967772036791,0.0006617479957640171,0.0006509730592370033,6.265654027590361e-05,10.0,custom_single_node,1.8284772522747517e-06,0.00016050689667463302,0.00015735195484012365,2.8863524183900144e-05,auto,triton,6.169721018522978e-07,5.46716651879251e-05,5.441647954285145e-05,1.2615694784633433e-06,50,spcauchy_laplace,False,False,8.269853424280882e-07,9.890186693519354e-05,9.805295849218965e-05,5.383219045474611e-06,3208192,,0.00144839799032;0.00144833896775;0.00144610600546;0.00144037499558;0.00144161796197,5,,0.0688175240836302,False,7.204507710412145e-06,0.0003572163484059274,0.0003481470048427582,5.558182643579905e-05,0,True,False,5.0,9.465293260291219e-06,0.0019064689986407757,0.0014570846171118319,0.0014457705547101796,0.0014332100981846452,6.614957539809498e-05,10
9.233306627720594e-06,0.001752816024236381,0.0017063702242448926,0.0017059289966709912,0.0016860219184309244,8.024650647862004e-06,1024,runtime,cuda,64,auto,horner_reference,float32,,,spcauchy,8.891394827514887e-06,0.0018669089768081903,0.0013839283832348882,0.0013621770194731653,0.0013469420373439789,9.675686588760296e-05,10.0,reference_term_graph,6.982707418501377e-06,0.0008825377393513918,0.000861017033457756,9.68351293926228e-05,auto,,6.115005817264318e-07,5.057728383690119e-05,5.0276052206754684e-05,1.443999354372508e-06,50,spcauchy_direct_autograd,False,False,9.002396836876869e-07,9.89697459153831e-05,9.833852527663112e-05,2.1838013230884417e-06,3208192,,0.00306943897158;0.00307082710788;0.00307006388903;0.00306525896303;0.00306567805819,5,31,0.0688175240836302,False,6.647314876317978e-06,0.00035184361413121226,0.0003501434694044292,4.37861078258218e-06,0,True,False,5.0,1.133253681473434e-05,0.0035737669095396996,0.003090298607479781,0.003069330006837845,0.003043552045710385,9.677942433761517e-05,10
1.4538265531882644e-05,0.0038258900167420506,0.0035065562748350203,0.0035053855390287936,0.003482864936813712,2.3061795335311785e-05,1024,runtime,cuda,64,auto,,float32,,,vmf,1.4721008483320475e-05,0.0045124690514057875,0.003842581001576036,0.003820446494501084,0.0037926400545984507,0.00011438140925007147,10.0,native,3.849680069833994e-06,0.0011051227236166597,0.0011050250031985343,3.8518773317577425e-06,auto,,7.332710083574057e-07,5.897314380854368e-05,5.8583507779985666e-05,1.6682358131325195e-06,50,vmf_official,False,False,1.3065291568636894e-06,0.00011477580387145281,0.00011412746971473098,2.056030911793516e-06,3313152,,0.00731819914654;0.00732678407803;0.00732954777777;0.00733015593141;0.00732855126262,5,,,False,1.2585980584844947e-05,0.00256370933027938,0.002539770968724042,0.00011466309028942258,0,True,False,5.0,2.653154660947621e-05,0.008016061969101429,0.007349137276411057,0.00732725445413962,0.007282879902049899,0.00011650098548152917,10
2.145583857782185e-05,0.0033210229594260454,0.003245477606076747,0.0032439560163766146,0.003215959994122386,1.6462643782146813e-05,1024,runtime,cuda,64,auto,,float32,,,vmf,3.085279604420066e-05,0.005358926020562649,0.004787759044673294,0.004757942515425384,0.004716205992735922,0.00012889286003805767,10.0,native,1.534674083814025e-05,0.0020357309528626502,0.002034975041169673,1.3528475602229215e-05,auto,,7.727066986262798e-07,5.788417905569076e-05,5.6533957831561565e-05,1.8453235037977478e-05,50,vmf_robust,False,False,1.3727112673223019e-06,0.00011462477594614029,0.00011374702444300056,2.996912452311197e-06,4592128,,0.00800969358534;0.00801742449403;0.00802038330585;0.00796812865883;0.00799622666091,5,,,False,1.5903468010947108e-05,0.0025795191368088127,0.002549621509388089,0.0001262757700729794,0,True,False,5.0,4.900048952549696e-05,0.008623338071629405,0.008033236650750042,0.008003059949260205,0.007947291946038604,0.00013152914966443554,10
1.493783202022314e-05,0.0014105320442467928,0.00123758566332981,0.0012277194764465094,0.0012146950466558337,2.900595475069801e-05,1024,runtime,cuda,64,auto,,float32,,,powerspherical,2.246521762572229e-05,0.0017634970135986805,0.0011372654163278638,0.0011028064764104784,0.0010916829342022538,0.0001115523645681667,10.0,native,6.15170574747026e-06,0.0002860940247774124,0.0002594114630483091,0.00010451706311755879,auto,,8.429342415183783e-07,5.016266368329525e-05,4.902604268863797e-05,5.163266406526018e-06,50,power_spherical,False,False,1.3634853530675173e-06,0.00010020865686237812,9.906897321343422e-05,4.907625872491911e-06,3222016,20.0,0.00237712799571;0.00232097599655;0.00232248706743;0.00233087409288;0.00233629602008,5,,,False,7.59045360609889e-06,0.0007008000710047781,0.0006940364837646484,2.5077015951210913e-05,0,True,False,5.0,4.633958451449871e-05,0.00300759996753186,0.002374851079657674,0.0023323505301959813,0.002310415031388402,0.00012054498038106179,10
6.388087058439851e-06,0.0008317279862239957,0.0007888075183145702,0.0007892174762673676,0.0007769520161673427,5.312817747168911e-06,1024,runtime,cuda,128,auto,triton,float32,,,spcauchy,5.957379471510649e-06,0.0011750140693038702,0.0007020796835422515,0.000693410518579185,0.0006822859868407249,6.47894488649402e-05,10.0,custom_single_node,1.7313286662101746e-06,0.00018389922240749,0.00018103251932188869,3.0657676936904035e-05,auto,,6.565242074429989e-07,6.054981658235192e-05,6.0215534176677465e-05,1.4062820090419225e-06,50,spcauchy_direct,False,False,9.332725312560797e-07,9.917362499982119e-05,9.83734498731792e-05,2.4450586882033825e-06,6354944,,0.0014772110153;0.00148273806553;0.00147921999451;0.00148197007366;0.0014804280363,5,63,0.036545092839805476,False,6.3820043578743935e-06,0.00035845701955258846,0.0003493299591355026,5.6952419909408785e-05,0,True,False,5.0,9.960931492969394e-06,0.0019650780595839024,0.0014908872018568218,0.0014809374697506428,0.0014650860102847219,6.481886728284784e-05,10
6.222340743988752e-06,0.0008720679907128215,0.0007902038781903684,0.0007880370249040425,0.0007772860117256641,1.1558063732354806e-05,1024,runtime,cuda,128,auto,triton,float32,,,spcauchy,5.888286978006363e-06,0.0012675629695877433,0.0008105469499714673,0.0008037309744395316,0.0007918030023574829,5.084796889788312e-05,10.0,custom_single_node,2.1122104953974485e-06,0.00029593610111624,0.0002920940169133246,3.457217588266974e-05,auto,,6.585614755749702e-07,6.052140658721328e-05,6.010947981849313e-05,1.6302543159332159e-06,50,spcauchy_direct_fixed,False,False,1.1987576726824045e-06,0.00010000639036297798,9.831006173044443e-05,8.20690469279358e-06,6355968,,0.00159324007109;0.00158898497466;0.00159012002405;0.0015898150159;0.00159200595226,5,3,0.036545092839805476,False,6.382237188518047e-06,0.000354083051905036,0.00034943100763484836,2.9309211845384337e-05,0,True,False,5.0,8.145201718434691e-06,0.0020628320053219795,0.0016007508281618357,0.001590618514455855,0.0015761899994686246,5.323866296524692e-05,10
6.076792487874627e-06,0.0007974000182002783,0.0007883120640181005,0.0007889149710536003,0.0007789460942149162,4.297305412565432e-06,1024,runtime,cuda,128,auto,,float32,,,spcauchy,5.603214958682656e-06,0.0011866630520671606,0.0006780201843939722,0.000669398985337466,0.0006588120013475418,6.652467088404771e-05,10.0,custom_single_node,1.5240220818668604e-06,0.0001604543449357152,0.00015734601765871048,3.287634145206739e-05,auto,triton,5.747424438595772e-07,6.012283638119698e-05,5.976500688120723e-05,1.3934901650665856e-06,50,spcauchy_laplace,False,False,7.559137884527445e-07,0.000101085701957345,9.84659418463707e-05,3.1434140377621966e-05,6356992,,0.00145646301098;0.00145671702921;0.00145578500815;0.00145783496555;0.00145668908954,5,,0.036545092839805476,False,7.024995284155011e-06,0.00035635730111971495,0.0003488875227048993,4.89053104995084e-05,0,True,False,5.0,9.396375389769673e-06,0.0019798739813268185,0.0014663322484120727,0.0014567809994332492,0.001442524022422731,6.705172028432054e-05,10
9.921786841005087e-06,0.0035419680643826723,0.0025549412043765186,0.002547112526372075,0.002529880963265896,6.939426943964413e-05,1024,runtime,cuda,128,auto,horner_reference,float32,,,spcauchy,1.135614002123475e-05,0.0025654840283095837,0.002046479792334139,0.0020217049750499427,0.002000893000513315,0.0001007802359159132,10.0,reference_term_graph,1.1803029337897897e-05,0.0015378373679704963,0.0015131834661588073,9.919332642104816e-05,auto,,6.524205673485994e-07,5.6327607948333024e-05,5.547597538679838e-05,4.76962324224014e-06,50,spcauchy_direct_autograd,False,False,8.560018613934517e-07,9.980002464726567e-05,9.88320098258555e-05,3.1501275242610607e-06,6356992,,0.00456961197779;0.00456623081118;0.00456863688305;0.00457198079675;0.00456794910133,5,63,0.036545092839805476,False,7.005379302427173e-06,0.00035251479176804426,0.0003505044733174145,5.014278164894245e-06,0,True,False,5.0,1.773596159182489e-05,0.005680187023244798,0.004601420996710658,0.004568662028759718,0.0045391329331323504,0.00013115481038174123,10
,,,,,,1024,runtime,cuda,128,auto,,float32,Encountered NaN/Inf in loss or gradients.,non_finite,vmf,,,,,,,10.0,native,,,,,auto,,,,,,50,vmf_official,True,True,,,,,,,,5,,,False,,,,,0,False,False,5.0,,,,,,,10
1.7409445717930794e-05,0.003125285031273961,0.003092565420549363,0.003091582970228046,0.003065836033783853,1.1256524112493367e-05,1024,runtime,cuda,128,auto,,float32,,,vmf,2.3064378183335066e-05,0.005517025012522936,0.004874329373240471,0.004848724463954568,0.004810465034097433,0.00011962693262952378,10.0,native,1.0919233318418264e-05,0.0018612879221327602,0.0018611840205267072,7.756339503517103e-06,auto,,7.114722393453121e-07,6.309668626636267e-05,6.266951095312834e-05,1.6318271699624666e-06,50,vmf_robust,False,False,1.0588264558464289e-06,0.00011459334334358573,0.00011388357961550355,2.2192635267195843e-06,6405632,,0.00794823095202;0.0079511012882;0.00791923422366;0.0079484609887;0.00795080140233,5,,,False,1.1546217137947679e-05,0.0028353514214977623,0.0028086845413781703,0.00011946494164710761,0,True,False,5.0,3.724623820744455e-05,0.0085967619670555,0.007966894793789835,0.007945155550260097,0.007885408005677164,0.00012094141559973778,10
6.701011443510652e-06,0.001464008935727179,0.001228806389030069,0.0012271595187485218,0.0012174979783594608,1.6052102330304988e-05,1024,runtime,cuda,128,auto,,float32,,,powerspherical,6.7064829636365175e-06,0.0015727169811725616,0.0011281401421874761,0.0011077184462919831,0.0010959069477394223,9.34208990808889e-05,10.0,native,6.127724191173911e-06,0.0002797634857706726,0.00025885849026963115,9.19919565750768e-05,auto,,6.105110514909029e-07,5.4533055983483794e-05,5.3887953981757164e-05,2.139372073289585e-06,50,power_spherical,False,False,9.319628588855267e-07,9.952677600085736e-05,9.871856309473515e-05,2.814950140557315e-06,6370816,20.0,0.00233220006339;0.00233137607574;0.00234091887251;0.00234155310318;0.0023283129558,5,,,False,6.26023393124342e-06,0.0006943168244324625,0.0006941229803487659,5.369967880065944e-06,0,True,False,5.0,1.2372038327157497e-05,0.002801993046887219,0.002356946531217545,0.002335211494937539,0.0023196060210466385,9.4681692530281e-05,10
6.129179382696748e-06,0.0015881729777902365,0.0007894536340609193,0.0007852435228414834,0.0007756900740787387,5.148579761730078e-05,1024,runtime,cuda,256,auto,triton,float32,,,spcauchy,6.475544068962336e-06,0.001135673956014216,0.0006946008657105267,0.0006919120205566287,0.0006823820294812322,3.0195072354922307e-05,10.0,custom_single_node,1.723732566460967e-06,0.00018282660702243446,0.00018131802789866924,6.5794742670655445e-06,auto,,5.607435014098883e-07,6.061181658878922e-05,5.996797699481249e-05,3.4873773286427724e-06,50,spcauchy_direct,False,False,8.574861567467451e-07,9.967625327408314e-05,9.875895921140909e-05,5.1828549694287244e-06,12649472,,0.00147582194768;0.00147510506213;0.00148155598436;0.00147514499258;0.00147324998397,5,127,0.018874646269279063,False,6.795715307816863e-06,0.00035148618882521987,0.00034738052636384964,2.8829350322190844e-05,0,True,False,5.0,9.472481906414032e-06,0.002376432064920664,0.001484054499771446,0.0014761780039407313,0.0014653499238193035,6.532505237472188e-05,10
