abs_error,batch_size,benchmark,device,dim,direct_backend,dtype,error_message,eval_time_s,failure_type,family,kappa,kl_value,method,quadrature_nodes,reference_error_message,reference_failure_type,reference_method,reference_nodes,reference_source,reference_success,reference_value,rel_error,rho,seed,series_k_terms,success
0.0,,accuracy,cpu,5,auto,float64,,0.00046037003630772233,,spcauchy,,8.466160257719347,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,8.466160257719347,0.0,0.9,0,,True
0.004493703588478226,,accuracy,cpu,5,auto,float64,,0.0001259489799849689,,spcauchy,,8.461666554130868,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,8.466160257719347,0.0005307841396435792,0.9,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.000395621987991035,,spcauchy,,11.326141798604166,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,11.326141798604166,0.0,0.95,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.0004694350063800812,,spcauchy,,11.326141798604166,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,11.326141798604166,0.0,0.95,0,,True
0.0011268264097967773,,accuracy,cpu,5,auto,float64,,0.0001673189690336585,,spcauchy,,11.325014972194369,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,11.326141798604166,9.948899014628684e-05,0.95,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.00046640599612146616,,spcauchy,,15.047961328654644,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,15.047961328654644,0.0,0.98,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.0004898390034213662,,spcauchy,,15.047961328654644,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,15.047961328654644,0.0,0.98,0,,True
0.00017835534230492556,,accuracy,cpu,5,auto,float64,,0.00011885201092809439,,spcauchy,,15.047782973312339,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,15.047961328654644,1.185245884206903e-05,0.98,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.0004107020213268697,,spcauchy,,17.840087909855132,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,17.840087909855132,0.0,0.99,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.00038650602800771594,,spcauchy,,17.840087909855132,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,17.840087909855132,0.0,0.99,0,,True
4.430143865974401e-05,,accuracy,cpu,5,auto,float64,,0.00014380901120603085,,spcauchy,,17.840043608416472,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,17.840087909855132,2.483252262185952e-06,0.99,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.0005119089619256556,,spcauchy,,20.622562580126786,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,20.622562580126786,0.0,0.995,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.00040480599272996187,,spcauchy,,20.622562580126786,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,20.622562580126786,0.0,0.995,0,,True
1.1031732910282699e-05,,accuracy,cpu,5,auto,float64,,0.00016015302389860153,,spcauchy,,20.622551548393876,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,20.622562580126786,5.349351162068277e-07,0.995,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.0005250149988569319,,spcauchy,,27.068278006659348,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,27.068278006659348,0.0,0.999,0,,True
0.0,,accuracy,cpu,5,auto,float64,,0.00038332800613716245,,spcauchy,,27.068278006659348,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,27.068278006659348,0.0,0.999,0,,True
4.410377236752083e-07,,accuracy,cpu,5,auto,float64,,0.00014394399477168918,,spcauchy,,27.068277565621624,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,27.068278006659348,1.6293527189528054e-08,0.999,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.0002002050168812275,,spcauchy,,0.0,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.0001540440134704113,,spcauchy,,0.0,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
7.803727448019594e-06,,accuracy,cpu,6,auto,float64,,0.0001756009878590703,,spcauchy,,7.803727448019594e-06,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,7803727.448019594,0.0,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00023238500580191612,,spcauchy,,0.0008333541683334584,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0008333541683334584,0.0,0.01,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00018684699898585677,,spcauchy,,0.0008333541683334584,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0008333541683334584,0.0,0.01,0,,True
5.293794050240325e-05,,accuracy,cpu,6,auto,float64,,0.00019149103900417686,,spcauchy,,0.0007804162278310552,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0008333541683334584,0.06352394037731705,0.01,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015428598271682858,,spcauchy,,0.0835433459341739,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0835433459341739,0.0,0.1,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015156203880906105,,spcauchy,,0.0835433459341739,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0835433459341739,0.0,0.1,0,,True
0.005070028522110859,,accuracy,cpu,6,auto,float64,,0.00011132302461192012,,spcauchy,,0.07847331741206304,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0835433459341739,0.06068740083866971,0.1,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00014743796782568097,,spcauchy,,0.5293983348545226,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.5293983348545226,0.0,0.25,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.0001467019901610911,,spcauchy,,0.5293983348545226,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.5293983348545226,0.0,0.25,0,,True
0.025175807325031663,,accuracy,cpu,6,auto,float64,,0.00010803400073200464,,spcauchy,,0.5042225275294909,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.5293983348545226,0.047555509089294574,0.25,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00023869500728324056,,spcauchy,,2.245702028925571,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,2.245702028925571,0.0,0.5,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.0002295279991813004,,spcauchy,,2.245702028925571,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,2.245702028925571,0.0,0.5,0,,True
0.04297822122077566,,accuracy,cpu,6,auto,float64,,0.00016066600801423192,,spcauchy,,2.2027238077047953,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,2.245702028925571,0.01913798921994031,0.5,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00016586697893217206,,spcauchy,,5.87655692842234,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,5.87655692842234,0.0,0.75,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00021231698337942362,,spcauchy,,5.87655692842234,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,5.87655692842234,0.0,0.75,0,,True
0.017750757378132143,,accuracy,cpu,6,auto,float64,,0.00011133297812193632,,spcauchy,,5.858806171044208,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,5.87655692842234,0.003020605023373377,0.75,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015390303451567888,,spcauchy,,10.730281034108256,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,10.730281034108256,0.0,0.9,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015340797835960984,,spcauchy,,10.730281034108256,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,10.730281034108256,0.0,0.9,0,,True
0.003009706205276075,,accuracy,cpu,6,auto,float64,,0.00011260301107540727,,spcauchy,,10.72727132790298,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,10.730281034108256,0.0002804871741671208,0.9,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00021590798860415816,,spcauchy,,14.308470234058344,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,14.308470234058344,0.0,0.95,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.0001557590439915657,,spcauchy,,14.308470234058344,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,14.308470234058344,0.0,0.95,0,,True
0.0007388393078393563,,accuracy,cpu,6,auto,float64,,0.00011273898417130113,,spcauchy,,14.307731394750505,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,14.308470234058344,5.163649892360279e-05,0.95,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.0001617909874767065,,spcauchy,,18.961644070275167,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,18.961644070275167,0.0,0.98,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00022408697986975312,,spcauchy,,18.961644070275167,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,18.961644070275167,0.0,0.98,0,,True
0.00011579122827498622,,accuracy,cpu,6,auto,float64,,0.0001358729787170887,,spcauchy,,18.96152827904689,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,18.961644070275167,6.1066027737807805e-06,0.98,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015647104009985924,,spcauchy,,22.45192939875844,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,22.45192939875844,0.0,0.99,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015546003123745322,,spcauchy,,22.45192939875844,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,22.45192939875844,0.0,0.99,0,,True
2.8698890215395068e-05,,accuracy,cpu,6,auto,float64,,0.00012530299136415124,,spcauchy,,22.451900699868226,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,22.45192939875844,1.2782371486070179e-06,0.99,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015434902161359787,,spcauchy,,25.93005428910399,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,25.93005428910399,0.0,0.995,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015798502136021852,,spcauchy,,25.93005428910399,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,25.93005428910399,0.0,0.995,0,,True
7.141422138090547e-06,,accuracy,cpu,6,auto,float64,,0.00011118297697976232,,spcauchy,,25.93004714768185,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,25.93005428910399,2.754109983136992e-07,0.995,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015445600729435682,,spcauchy,,33.98720861898568,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,33.98720861898568,0.0,0.999,0,,True
0.0,,accuracy,cpu,6,auto,float64,,0.00015260803047567606,,spcauchy,,33.98720861898568,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,33.98720861898568,0.0,0.999,0,,True
2.862381975887729e-07,,accuracy,cpu,6,auto,float64,,0.00011372996959835291,,spcauchy,,33.987208332747485,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,33.98720861898568,8.421938994686272e-09,0.999,0,,True
0.0,,accuracy,cpu,7,auto,float64,,6.36225792998448,,spcauchy,,0.0,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.0005938649992458522,,spcauchy,,0.0,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
9.835536662372232e-06,,accuracy,cpu,7,auto,float64,,0.00027721200603991747,,spcauchy,,9.835536662372232e-06,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,9835536.662372233,0.0,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00018263602396473289,,spcauchy,,0.0010285942877577261,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0010285942877577261,0.0,0.01,0,,True
5.950476340904013e-07,,accuracy,cpu,7,auto,float64,,0.0001518059871159494,,spcauchy,,0.0010291893353918165,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0010285942877577261,0.0005785056763124453,0.01,0,,True
4.499776755306577e-05,,accuracy,cpu,7,auto,float64,,0.00019605894340202212,,spcauchy,,0.0009835965202046604,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0010285942877577261,0.043746857326184656,0.01,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00013436400331556797,,spcauchy,,0.10308777272178134,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.10308777272178134,0.0,0.1,0,,True
5.763406589399944e-05,,accuracy,cpu,7,auto,float64,,0.00015005399473011494,,spcauchy,,0.10314540678767534,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.10308777272178134,0.0005590776129148242,0.1,0,,True
0.004301963507754872,,accuracy,cpu,7,auto,float64,,0.00011218205327168107,,spcauchy,,0.09878580921402647,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.10308777272178134,0.041731074347345104,0.1,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00018336798530071974,,spcauchy,,0.6523086984652746,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.6523086984652746,0.0,0.25,0,,True
0.0003012532299441206,,accuracy,cpu,7,auto,float64,,0.0001791260438039899,,spcauchy,,0.6526099516952187,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.6523086984652746,0.00046182617317981037,0.25,0,,True
0.021161960689269455,,accuracy,cpu,7,auto,float64,,0.00011996098328381777,,spcauchy,,0.6311467377760052,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.6523086984652746,0.03244163497904973,0.25,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00016102701192721725,,spcauchy,,2.7535647280242,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,2.7535647280242,0.0,0.5,0,,True
0.000522498353152212,,accuracy,cpu,7,auto,float64,,0.00015252601588144898,,spcauchy,,2.754087226377352,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,2.7535647280242,0.00018975343046579728,0.5,0,,True
0.034925812078066,,accuracy,cpu,7,auto,float64,,0.00014619599096477032,,spcauchy,,2.718638915946134,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,2.7535647280242,0.012683853668886426,0.5,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00015318900113925338,,spcauchy,,7.152762301220604,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,7.152762301220604,0.0,0.75,0,,True
0.00027753203567204565,,accuracy,cpu,7,auto,float64,,0.00016265100566670299,,spcauchy,,7.152484769184932,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,7.152762301220604,3.8800679231950064e-05,0.75,0,,True
0.013661596719008351,,accuracy,cpu,7,auto,float64,,0.00011593999806791544,,spcauchy,,7.139100704501596,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,7.152762301220604,0.001909974936071485,0.75,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00013135699555277824,,spcauchy,,12.991431601047445,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,12.991431601047445,0.0,0.9,0,,True
0.0009336351175370794,,accuracy,cpu,7,auto,float64,,0.00015109602827578783,,spcauchy,,12.990497965929908,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,12.991431601047445,7.186545303150457e-05,0.9,0,,True
0.002237529748580158,,accuracy,cpu,7,auto,float64,,0.00011553103104233742,,spcauchy,,12.989194071298865,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,12.991431601047445,0.00017223119185723576,0.9,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.0002495250082574785,,spcauchy,,17.28727934792142,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,17.28727934792142,0.0,0.95,0,,True
0.0010569984316148862,,accuracy,cpu,7,auto,float64,,0.000160413037519902,,spcauchy,,17.286222349489805,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,17.28727934792142,6.114313365000242e-05,0.95,0,,True
0.0005448078714778148,,accuracy,cpu,7,auto,float64,,0.00012224901001900434,,spcauchy,,17.28673454004994,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,17.28727934792142,3.151495735755096e-05,0.95,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.0001710070064291358,,spcauchy,,22.87163718753106,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,22.87163718753106,0.0,0.98,0,,True
0.001092734983792809,,accuracy,cpu,7,auto,float64,,0.0002184530021622777,,spcauchy,,22.870544452547268,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,22.87163718753106,4.777685894687661e-05,0.98,0,,True
8.513906795926118e-05,,accuracy,cpu,7,auto,float64,,0.00011809600982815027,,spcauchy,,22.8715520484631,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,22.87163718753106,3.722473702305687e-06,0.98,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00021785800345242023,,spcauchy,,27.060056203865656,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,27.060056203865656,0.0,0.99,0,,True
0.0010978189737969046,,accuracy,cpu,7,auto,float64,,0.00014806102262809873,,spcauchy,,27.05895838489186,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,27.060056203865656,4.056972260242667e-05,0.99,0,,True
2.109197572508492e-05,,accuracy,cpu,7,auto,float64,,0.00011391699081286788,,spcauchy,,27.06003511188993,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,27.060056203865656,7.794505512546509e-07,0.99,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00012731296010315418,,spcauchy,,31.233825032937368,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,31.233825032937368,0.0,0.995,0,,True
0.0010990814459646003,,accuracy,cpu,7,auto,float64,,0.00014926400035619736,,spcauchy,,31.232725951491403,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,31.233825032937368,3.518881996699326e-05,0.995,0,,True
5.247892957527256e-06,,accuracy,cpu,7,auto,float64,,0.00011397397611290216,,spcauchy,,31.23381978504441,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,31.233825032937368,1.6801954137839775e-07,0.995,0,,True
0.0,,accuracy,cpu,7,auto,float64,,0.00017184397438541055,,spcauchy,,40.902416259253044,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,40.902416259253044,0.0,0.999,0,,True
0.0010994833695789907,,accuracy,cpu,7,auto,float64,,0.00015645497478544712,,spcauchy,,40.901316775883465,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,40.902416259253044,2.688064594057479e-05,0.999,0,,True
2.1112067827289138e-07,,accuracy,cpu,7,auto,float64,,0.0001269050408154726,,spcauchy,,40.902416048132366,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,40.902416259253044,5.161569843080631e-09,0.999,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0001990960445255041,,spcauchy,,0.0,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0001826719962991774,,spcauchy,,0.0,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
1.185854989389605e-05,,accuracy,cpu,8,auto,float64,,0.00011703604832291603,,spcauchy,,1.185854989389605e-05,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,11858549.89389605,0.0,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0003109259996563196,,spcauchy,,0.0012250245024501751,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0012250245024501751,0.0,0.01,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0001716159749776125,,spcauchy,,0.0012250245024501751,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0012250245024501751,0.0,0.01,0,,True
3.9127114020409345e-05,,accuracy,cpu,8,auto,float64,,0.00011678296141326427,,spcauchy,,0.0011858973884297658,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0012250245024501751,0.03193986238001859,0.01,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00015835202066227794,,spcauchy,,0.12274746764117678,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.12274746764117678,0.0,0.1,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00021605304209515452,,spcauchy,,0.12274746764117678,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.12274746764117678,0.0,0.1,0,,True
0.0037353934698237945,,accuracy,cpu,8,auto,float64,,0.00014663697220385075,,spcauchy,,0.11901207417135298,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.12274746764117678,0.03043153184017885,0.1,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016743701416999102,,spcauchy,,0.7758215685359149,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.7758215685359149,0.0,0.25,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016597099602222443,,spcauchy,,0.7758215685359149,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.7758215685359149,0.0,0.25,0,,True
0.01823759631527322,,accuracy,cpu,8,auto,float64,,0.00011614098912104964,,spcauchy,,0.7575839722206417,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.7758215685359149,0.023507462353347747,0.25,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0001607519807294011,,spcauchy,,3.262472423829133,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,3.262472423829133,0.0,0.5,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016082701040431857,,spcauchy,,3.262472423829133,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,3.262472423829133,0.0,0.5,0,,True
0.029325759709086796,,accuracy,cpu,8,auto,float64,,0.00011528498725965619,,spcauchy,,3.233146664120046,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,3.262472423829133,0.00898881458580037,0.5,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016357196727767587,,spcauchy,,8.428412609947525,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,8.428412609947525,0.0,0.75,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00019698799587786198,,spcauchy,,8.428412609947525,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,8.428412609947525,0.0,0.75,0,,True
0.011043970485635768,,accuracy,cpu,8,auto,float64,,0.000113181013148278,,spcauchy,,8.41736863946189,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,8.428412609947525,0.0013103262733721963,0.75,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0002422959660179913,,spcauchy,,15.250714897751557,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,15.250714897751557,0.0,0.9,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016175000928342342,,spcauchy,,15.250714897751557,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,15.250714897751557,0.0,0.9,0,,True
0.0017728519409523358,,accuracy,cpu,8,auto,float64,,0.00011444400297477841,,spcauchy,,15.248942045810605,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,15.250714897751557,0.00011624713679577807,0.9,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016597501235082746,,spcauchy,,20.263974464921265,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,20.263974464921265,0.0,0.95,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0001887899707071483,,spcauchy,,20.263974464921265,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,20.263974464921265,0.0,0.95,0,,True
0.00043000423625372264,,accuracy,cpu,8,auto,float64,,0.00011095800437033176,,spcauchy,,20.26354446068501,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,20.263974464921265,2.1220133148020794e-05,0.95,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016531796427443624,,spcauchy,,26.77944483481937,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,26.77944483481937,0.0,0.98,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016352097736671567,,spcauchy,,26.77944483481937,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,26.77944483481937,0.0,0.98,0,,True
6.711976903872596e-05,,accuracy,cpu,8,auto,float64,,0.00011578097473829985,,spcauchy,,26.77937771505033,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,26.77944483481937,2.5063913554867648e-06,0.98,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00018673797603696585,,spcauchy,,31.665987371025267,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,31.665987371025267,0.0,0.99,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00016247195890173316,,spcauchy,,31.665987371025267,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,31.665987371025267,0.0,0.99,0,,True
1.662511457922733e-05,,accuracy,cpu,8,auto,float64,,0.00011714000720530748,,spcauchy,,31.665970745910688,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,31.665987371025267,5.250148806172864e-07,0.99,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0001795319840312004,,spcauchy,,36.535397613878814,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,36.535397613878814,0.0,0.995,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.0002647769870236516,,spcauchy,,36.535397613878814,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,36.535397613878814,0.0,0.995,0,,True
4.136326978709803e-06,,accuracy,cpu,8,auto,float64,,0.00018541503231972456,,spcauchy,,36.535393477551835,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,36.535397613878814,1.1321423191897942e-07,0.995,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.00021966698113828897,,spcauchy,,47.81542493278124,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,47.81542493278124,0.0,0.999,0,,True
0.0,,accuracy,cpu,8,auto,float64,,0.000218883971683681,,spcauchy,,47.81542493278124,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,47.81542493278124,0.0,0.999,0,,True
1.6716815309791855e-07,,accuracy,cpu,8,auto,float64,,0.00011203298345208168,,spcauchy,,47.81542476561309,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,47.81542493278124,3.496113510084308e-09,0.999,0,,True
0.0,,accuracy,cpu,9,auto,float64,,0.6386626919847913,,spcauchy,,0.0,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
0.0,,accuracy,cpu,9,auto,float64,,0.000380119017791003,,spcauchy,,0.0,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,0.0,0.0,0,,True
1.3875952121260304e-05,,accuracy,cpu,9,auto,float64,,0.00022847100626677275,,spcauchy,,1.3875952121260304e-05,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0,13875952.121260304,0.0,0,,True
2.168404344971009e-19,,accuracy,cpu,9,auto,float64,,0.0002248189994134009,,spcauchy,,0.0014222480836925068,direct,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0014222480836925066,1.52463158139141e-16,0.01,0,,True
2.776692041204197e-07,,accuracy,cpu,9,auto,float64,,0.00024962000316008925,,spcauchy,,0.001422525752896627,neighbor,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0014222480836925066,0.0001952326090674153,0.01,0,,True
3.461081637231569e-05,,accuracy,cpu,9,auto,float64,,0.00017821299843490124,,spcauchy,,0.0013876372673201909,laplace,400,,,direct_float64_vectorized,4096,direct_certified,True,0.0014222480836925066,0.024335287752652465,0.01,0,,True
