abs_error,backward_iqr_s,backward_max_s,backward_mean_s,backward_median_s,backward_min_s,backward_std_s,batch_size,benchmark,device,dim,direct_backend_requested,direct_backend_resolved,dtype,error_message,failure_type,family,forward_iqr_s,forward_max_s,forward_mean_s,forward_median_s,forward_min_s,forward_std_s,kappa,kl_autograd_route,kl_error_threshold_exceeded,kl_iqr_s,kl_mean_s,kl_median_s,kl_std_s,loss_construction_iqr_s,loss_construction_mean_s,loss_construction_median_s,loss_construction_std_s,measure_iters,method,nan_or_inf_grad,nan_or_inf_loss,parameter_iqr_s,parameter_mean_s,parameter_median_s,parameter_std_s,peak_cuda_memory_bytes,power_exponent,quadrature_nodes,reference_source,rel_error,repeat_total_medians_s,repeats,retained_correction_terms,rho,runtime_error,sampling_iqr_s,sampling_mean_s,sampling_median_s,sampling_std_s,seed,series_k_terms,success,timeout_hit,timeout_s,total_iqr_s,total_max_s,total_mean_s,total_median_s,total_min_s,total_std_s,warmup_iters
0.0008065768870437751,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_direct,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,1.3263264077667231e-07,,1,1023,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
0.0008065768870437751,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_neighbor,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,1.3263264077667231e-07,,1,1023,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
0.15022063938704378,,,,,,,32,robustness,cpu,2048,auto,,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,2.4702121299419868e-05,,1,,0.95,False,,,,,0,,True,False,5.0,,,,,,,1
0.0028223944536875933,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_direct,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,3.5337146005835765e-07,,1,1023,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
0.0028223944536875933,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_neighbor,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,3.5337146005835765e-07,,1,1023,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
0.1285252617963124,,,,,,,32,robustness,cpu,2048,auto,,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,1.609171225375882e-05,,1,,0.98,False,,,,,0,,True,False,5.0,,,,,,,1
0.00380901325661398,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_direct,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,4.0452242928318693e-07,,1,1023,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
0.00380901325661398,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_neighbor,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,4.0452242928318693e-07,,1,1023,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
1.586816825756614,,,,,,,32,robustness,cpu,2048,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.00016852212211860881,,1,,0.99,False,,,,,0,,True,False,5.0,,,,,,,1
0.004451068834896432,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_direct,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,4.1061352090839107e-07,,1,1023,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
0.004451068834896432,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_neighbor,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,4.1061352090839107e-07,,1,1023,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
5.967341693834896,,,,,,,32,robustness,cpu,2048,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.0005504905168302126,,1,,0.995,False,,,,,0,,True,False,5.0,,,,,,,1
0.03971550073401886,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_direct,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,direct,False,False,,,,,,,1000,direct_certified,2.8090019899142285e-06,,1,1023,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
0.03971550073401886,,,,,,,32,robustness,cpu,2048,auto,compiled_horner_neighbor,float32,,,spcauchy,,,,,,,,,False,,,,,,,,,1,neighbor,False,False,,,,,,,1000,direct_certified,2.8090019899142285e-06,,1,1023,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
178.81575324926598,,,,,,,32,robustness,cpu,2048,auto,,float32,,,spcauchy,,,,,,,,,True,,,,,,,,,1,laplace,False,False,,,,,,,1000,direct_certified,0.012647298848606815,,1,,0.999,False,,,,,0,,True,False,5.0,,,,,,,1
,0.0,0.0001746799680404365,0.0001746799680404365,0.0001746799680404365,0.0001746799680404365,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,9.272899478673935e-05,9.272899478673935e-05,9.272899478673935e-05,9.272899478673935e-05,0.0,0.0,native,,0.0,6.587011739611626e-06,6.587011739611626e-06,0.0,0.0,2.2397027350962162e-05,2.2397027350962162e-05,0.0,1,vmf_official,False,False,0.0,6.234500324353576e-05,6.234500324353576e-05,0.0,,,1000,,,0.000267408962827,1,,,False,0.0,1.3999524526298046e-06,1.3999524526298046e-06,0.0,0,,True,False,5.0,0.0,0.00026740896282717586,0.00026740896282717586,0.00026740896282717586,0.00026740896282717586,0.0,1
,0.0,0.00017925503198057413,0.00017925503198057413,0.00017925503198057413,0.00017925503198057413,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,8.969195187091827e-05,8.969195187091827e-05,8.969195187091827e-05,8.969195187091827e-05,0.0,0.0,native,,0.0,6.454996764659882e-06,6.454996764659882e-06,0.0,0.0,2.2123975213617086e-05,2.2123975213617086e-05,0.0,1,vmf_robust,False,False,0.0,6.02009822614491e-05,6.02009822614491e-05,0.0,,,1000,,,0.000268946983851,1,,,False,0.0,9.119976311922073e-07,9.119976311922073e-07,0.0,0,,True,False,5.0,0.0,0.0002689469838514924,0.0002689469838514924,0.0002689469838514924,0.0002689469838514924,0.0,1
,0.0,0.0008356149774044752,0.0008356149774044752,0.0008356149774044752,0.0008356149774044752,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0009259670041501522,0.0009259670041501522,0.0009259670041501522,0.0009259670041501522,0.0,0.0,native,,0.0,0.00019228900782763958,0.00019228900782763958,0.0,0.0,2.1776999346911907e-05,2.1776999346911907e-05,0.0,1,power_spherical,False,False,0.0,6.772397318854928e-05,6.772397318854928e-05,0.0,,0.0,1000,,,0.00176158198155,1,,,False,0.0,0.0006441770237870514,0.0006441770237870514,0.0,0,,True,False,5.0,0.0,0.0017615819815546274,0.0017615819815546274,0.0017615819815546274,0.0017615819815546274,0.0,1
,0.0,0.001792701950762421,0.001792701950762421,0.001792701950762421,0.001792701950762421,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0021129290107637644,0.0021129290107637644,0.0021129290107637644,0.0021129290107637644,0.0,0.5,native,,0.0,0.0005762249929830432,0.0005762249929830432,0.0,0.0,2.138403942808509e-05,2.138403942808509e-05,0.0,1,vmf_official,False,False,0.0,6.832100916653872e-05,6.832100916653872e-05,0.0,,,1000,,,0.00390563090332,1,,,False,0.0,0.0014469989691860974,0.0014469989691860974,0.0,0,,True,False,5.0,0.0,0.0039056309615261853,0.0039056309615261853,0.0039056309615261853,0.0039056309615261853,0.0,1
,0.0,0.0016858269809745252,0.0016858269809745252,0.0016858269809745252,0.0016858269809745252,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0030252470169216394,0.0030252470169216394,0.0030252470169216394,0.0030252470169216394,0.0,0.5,native,,0.0,0.0010364369954913855,0.0010364369954913855,0.0,0.0,2.16779881156981e-05,2.16779881156981e-05,0.0,1,vmf_robust,False,False,0.0,0.00011546304449439049,0.00011546304449439049,0.0,,,1000,,,0.00471107382327,1,,,False,0.0,0.0018516689888201654,0.0018516689888201654,0.0,0,,True,False,5.0,0.0,0.004711073997896165,0.004711073997896165,0.004711073997896165,0.004711073997896165,0.0,1
,0.0,0.0008472420158796012,0.0008472420158796012,0.0008472420158796012,0.0008472420158796012,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0010063030058518052,0.0010063030058518052,0.0010063030058518052,0.0010063030058518052,0.0,0.5,native,,0.0,0.00018587702652439475,0.00018587702652439475,0.0,0.0,2.15600011870265e-05,2.15600011870265e-05,0.0,1,power_spherical,False,False,0.0,6.923399632796645e-05,6.923399632796645e-05,0.0,,1.0,1000,,,0.00185354496352,1,,,False,0.0,0.0007296319818124175,0.0007296319818124175,0.0,0,,True,False,5.0,0.0,0.0018535450217314065,0.0018535450217314065,0.0018535450217314065,0.0018535450217314065,0.0,1
,0.0,0.0016017929883673787,0.0016017929883673787,0.0016017929883673787,0.0016017929883673787,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0020264710183255374,0.0020264710183255374,0.0020264710183255374,0.0020264710183255374,0.0,1.0,native,,0.0,0.0004966900451108813,0.0004966900451108813,0.0,0.0,1.999997766688466e-05,1.999997766688466e-05,0.0,1,vmf_official,False,False,0.0,7.336901035159826e-05,7.336901035159826e-05,0.0,,,1000,,,0.00362826394849,1,,,False,0.0,0.0014364119851961732,0.0014364119851961732,0.0,0,,True,False,5.0,0.0,0.003628264006692916,0.003628264006692916,0.003628264006692916,0.003628264006692916,0.0,1
,0.0,0.001757559017278254,0.001757559017278254,0.001757559017278254,0.001757559017278254,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.002983422949910164,0.002983422949910164,0.002983422949910164,0.002983422949910164,0.0,1.0,native,,0.0,0.0011479560052976012,0.0011479560052976012,0.0,0.0,2.2584979888051748e-05,2.2584979888051748e-05,0.0,1,vmf_robust,False,False,0.0,7.801095489412546e-05,7.801095489412546e-05,0.0,,,1000,,,0.00474098185077,1,,,False,0.0,0.0017348710098303854,0.0017348710098303854,0.0,0,,True,False,5.0,0.0,0.004740981967188418,0.004740981967188418,0.004740981967188418,0.004740981967188418,0.0,1
,0.0,0.0008708550012670457,0.0008708550012670457,0.0008708550012670457,0.0008708550012670457,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0009890900109894574,0.0009890900109894574,0.0009890900109894574,0.0009890900109894574,0.0,1.0,native,,0.0,0.00020276097347959876,0.00020276097347959876,0.0,0.0,2.2999010980129242e-05,2.2999010980129242e-05,0.0,1,power_spherical,False,False,0.0,7.107702549546957e-05,7.107702549546957e-05,0.0,,2.0,1000,,,0.00185994501226,1,,,False,0.0,0.0006922530010342598,0.0006922530010342598,0.0,0,,True,False,5.0,0.0,0.001859945012256503,0.001859945012256503,0.001859945012256503,0.001859945012256503,0.0,1
,0.0,0.001548037980683148,0.001548037980683148,0.001548037980683148,0.001548037980683148,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0022620190284214914,0.0022620190284214914,0.0022620190284214914,0.0022620190284214914,0.0,2.0,native,,0.0,0.0005101659917272627,0.0005101659917272627,0.0,0.0,2.0490027964115143e-05,2.0490027964115143e-05,0.0,1,vmf_official,False,False,0.0,7.416104199364781e-05,7.416104199364781e-05,0.0,,,1000,,,0.0038100569509,1,,,False,0.0,0.0016572019667364657,0.0016572019667364657,0.0,0,,True,False,5.0,0.0,0.0038100570091046393,0.0038100570091046393,0.0038100570091046393,0.0038100570091046393,0.0,1
,0.0,0.001973724050913006,0.001973724050913006,0.001973724050913006,0.001973724050913006,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.003095421998295933,0.003095421998295933,0.003095421998295933,0.003095421998295933,0.0,2.0,native,,0.0,0.0013237929670140147,0.0013237929670140147,0.0,0.0,2.666597720235586e-05,2.666597720235586e-05,0.0,1,vmf_robust,False,False,0.0,7.943704258650541e-05,7.943704258650541e-05,0.0,,,1000,,,0.00506914593279,1,,,False,0.0,0.001665526011493057,0.001665526011493057,0.0,0,,True,False,5.0,0.0,0.005069146049208939,0.005069146049208939,0.005069146049208939,0.005069146049208939,0.0,1
,0.0,0.0009026200277730823,0.0009026200277730823,0.0009026200277730823,0.0009026200277730823,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.001010590000078082,0.001010590000078082,0.001010590000078082,0.001010590000078082,0.0,2.0,native,,0.0,0.00017341203056275845,0.00017341203056275845,0.0,0.0,2.1388987079262733e-05,2.1388987079262733e-05,0.0,1,power_spherical,False,False,0.0,7.430900586768985e-05,7.430900586768985e-05,0.0,,4.0,1000,,,0.00191321002785,1,,,False,0.0,0.0007414799765683711,0.0007414799765683711,0.0,0,,True,False,5.0,0.0,0.0019132100278511643,0.0019132100278511643,0.0019132100278511643,0.0019132100278511643,0.0,1
,0.0,0.001601892989128828,0.001601892989128828,0.001601892989128828,0.001601892989128828,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.002244225994218141,0.002244225994218141,0.002244225994218141,0.002244225994218141,0.0,5.0,native,,0.0,0.000548188982065767,0.000548188982065767,0.0,0.0,2.072099596261978e-05,2.072099596261978e-05,0.0,1,vmf_official,False,False,0.0,8.369999704882503e-05,8.369999704882503e-05,0.0,,,1000,,,0.00384611892514,1,,,False,0.0,0.001591616019140929,0.001591616019140929,0.0,0,,True,False,5.0,0.0,0.003846118983346969,0.003846118983346969,0.003846118983346969,0.003846118983346969,0.0,1
,0.0,0.0021672789589501917,0.0021672789589501917,0.0021672789589501917,0.0021672789589501917,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0033692190190777183,0.0033692190190777183,0.0033692190190777183,0.0033692190190777183,0.0,5.0,native,,0.0,0.0016040870104916394,0.0016040870104916394,0.0,0.0,2.2127991542220116e-05,2.2127991542220116e-05,0.0,1,vmf_robust,False,False,0.0,7.396697765216231e-05,7.396697765216231e-05,0.0,,,1000,,,0.00553649803624,1,,,False,0.0,0.0016690370393916965,0.0016690370393916965,0.0,0,,True,False,5.0,0.0,0.00553649797802791,0.00553649797802791,0.00553649797802791,0.00553649797802791,0.0,1
,0.0,0.0008930789772421122,0.0008930789772421122,0.0008930789772421122,0.0008930789772421122,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0009735390194691718,0.0009735390194691718,0.0009735390194691718,0.0009735390194691718,0.0,5.0,native,,0.0,0.0001776989665813744,0.0001776989665813744,0.0,0.0,3.718101652339101e-05,3.718101652339101e-05,0.0,1,power_spherical,False,False,0.0,9.72989946603775e-05,9.72989946603775e-05,0.0,,10.0,1000,,,0.0018666179385,1,,,False,0.0,0.0006613600417040288,0.0006613600417040288,0.0,0,,True,False,5.0,0.0,0.001866617996711284,0.001866617996711284,0.001866617996711284,0.001866617996711284,0.0,1
,0.0,0.001588024024385959,0.001588024024385959,0.001588024024385959,0.001588024024385959,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.002131901972461492,0.002131901972461492,0.002131901972461492,0.002131901972461492,0.0,10.0,native,,0.0,0.0005454570055007935,0.0005454570055007935,0.0,0.0,2.1145970094949007e-05,2.1145970094949007e-05,0.0,1,vmf_official,False,False,0.0,8.464697748422623e-05,8.464697748422623e-05,0.0,,,1000,,,0.00371992588043,1,,,False,0.0,0.0014806520193815231,0.0014806520193815231,0.0,0,,True,False,5.0,0.0,0.0037199259968474507,0.0037199259968474507,0.0037199259968474507,0.0037199259968474507,0.0,1
,0.0,0.002021905966103077,0.002021905966103077,0.002021905966103077,0.002021905966103077,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0032024679821915925,0.0032024679821915925,0.0032024679821915925,0.0032024679821915925,0.0,10.0,native,,0.0,0.0014820400392636657,0.0014820400392636657,0.0,0.0,2.1899992134422064e-05,2.1899992134422064e-05,0.0,1,vmf_robust,False,False,0.0,7.25159770809114e-05,7.25159770809114e-05,0.0,,,1000,,,0.00522437412292,1,,,False,0.0,0.0016260119737125933,0.0016260119737125933,0.0,0,,True,False,5.0,0.0,0.005224373948294669,0.005224373948294669,0.005224373948294669,0.005224373948294669,0.0,1
,0.0,0.0008579849964007735,0.0008579849964007735,0.0008579849964007735,0.0008579849964007735,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0010197920491918921,0.0010197920491918921,0.0010197920491918921,0.0010197920491918921,0.0,10.0,native,,0.0,0.00018454802921041846,0.00018454802921041846,0.0,0.0,2.1871004719287157e-05,2.1871004719287157e-05,0.0,1,power_spherical,False,False,0.0,0.00011679099407047033,0.00011679099407047033,0.0,,20.0,1000,,,0.00187777704559,1,,,False,0.0,0.0006965820211917162,0.0006965820211917162,0.0,0,,True,False,5.0,0.0,0.0018777770455926657,0.0018777770455926657,0.0018777770455926657,0.0018777770455926657,0.0,1
,0.0,0.0015455569955520332,0.0015455569955520332,0.0015455569955520332,0.0015455569955520332,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0021740399533882737,0.0021740399533882737,0.0021740399533882737,0.0021740399533882737,0.0,20.0,native,,0.0,0.0005698800086975098,0.0005698800086975098,0.0,0.0,1.944799441844225e-05,1.944799441844225e-05,0.0,1,vmf_official,False,False,0.0,0.00011634198017418385,0.00011634198017418385,0.0,,,1000,,,0.00371959689073,1,,,False,0.0,0.0014683699700981379,0.0014683699700981379,0.0,0,,True,False,5.0,0.0,0.003719596948940307,0.003719596948940307,0.003719596948940307,0.003719596948940307,0.0,1
,0.0,0.002015231002587825,0.002015231002587825,0.002015231002587825,0.002015231002587825,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.002915745018981397,0.002915745018981397,0.002915745018981397,0.002915745018981397,0.0,20.0,native,,0.0,0.0012249539722688496,0.0012249539722688496,0.0,0.0,2.3756001610308886e-05,2.3756001610308886e-05,0.0,1,vmf_robust,False,False,0.0,7.441500201821327e-05,7.441500201821327e-05,0.0,,,1000,,,0.00493097584695,1,,,False,0.0,0.0015926200430840254,0.0015926200430840254,0.0,0,,True,False,5.0,0.0,0.004930976021569222,0.004930976021569222,0.004930976021569222,0.004930976021569222,0.0,1
,0.0,0.0008236889843828976,0.0008236889843828976,0.0008236889843828976,0.0008236889843828976,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0008418040233664215,0.0008418040233664215,0.0008418040233664215,0.0008418040233664215,0.0,20.0,native,,0.0,0.00016411300748586655,0.00016411300748586655,0.0,0.0,2.0225998014211655e-05,2.0225998014211655e-05,0.0,1,power_spherical,False,False,0.0,6.624602247029543e-05,6.624602247029543e-05,0.0,,40.0,1000,,,0.00166549300775,1,,,False,0.0,0.0005912189953960478,0.0005912189953960478,0.0,0,,True,False,5.0,0.0,0.001665493007749319,0.001665493007749319,0.001665493007749319,0.001665493007749319,0.0,1
,0.0,0.0015776290092617273,0.0015776290092617273,0.0015776290092617273,0.0015776290092617273,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0021441709832288325,0.0021441709832288325,0.0021441709832288325,0.0021441709832288325,0.0,50.0,native,,0.0,0.0005215519922785461,0.0005215519922785461,0.0,0.0,2.172600943595171e-05,2.172600943595171e-05,0.0,1,vmf_official,False,False,0.0,9.173800935968757e-05,9.173800935968757e-05,0.0,,,1000,,,0.00372179993428,1,,,False,0.0,0.0015091549721546471,0.0015091549721546471,0.0,0,,True,False,5.0,0.0,0.00372179999249056,0.00372179999249056,0.00372179999249056,0.00372179999249056,0.0,1
,0.0,0.001795482006855309,0.001795482006855309,0.001795482006855309,0.001795482006855309,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.003607838007155806,0.003607838007155806,0.003607838007155806,0.003607838007155806,0.0,50.0,native,,0.0,0.0018313080072402954,0.0018313080072402954,0.0,0.0,2.1942018065601587e-05,2.1942018065601587e-05,0.0,1,vmf_robust,False,False,0.0,9.30589740164578e-05,9.30589740164578e-05,0.0,,,1000,,,0.00540331983939,1,,,False,0.0,0.001661529007833451,0.001661529007833451,0.0,0,,True,False,5.0,0.0,0.005403320014011115,0.005403320014011115,0.005403320014011115,0.005403320014011115,0.0,1
,0.0,0.0009285160340368748,0.0009285160340368748,0.0009285160340368748,0.0009285160340368748,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0009023660095408559,0.0009023660095408559,0.0009023660095408559,0.0009023660095408559,0.0,50.0,native,,0.0,0.00017463101539760828,0.00017463101539760828,0.0,0.0,2.0716979634016752e-05,2.0716979634016752e-05,0.0,1,power_spherical,False,False,0.0,6.745802238583565e-05,6.745802238583565e-05,0.0,,100.0,1000,,,0.00183088204358,1,,,False,0.0,0.0006395599921233952,0.0006395599921233952,0.0,0,,True,False,5.0,0.0,0.0018308820435777307,0.0018308820435777307,0.0018308820435777307,0.0018308820435777307,0.0,1
,0.0,0.0015125059871934354,0.0015125059871934354,0.0015125059871934354,0.0015125059871934354,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.0022848889930173755,0.0022848889930173755,0.0022848889930173755,0.0022848889930173755,0.0,100.0,native,,0.0,0.0005046770093031228,0.0005046770093031228,0.0,0.0,1.9301020074635744e-05,1.9301020074635744e-05,0.0,1,vmf_official,False,False,0.0,8.336495375260711e-05,8.336495375260711e-05,0.0,,,1000,,,0.003797394922,1,,,False,0.0,0.0016775460098870099,0.0016775460098870099,0.0,0,,True,False,5.0,0.0,0.003797394980210811,0.003797394980210811,0.003797394980210811,0.003797394980210811,0.0,1
,0.0,0.0015494120307266712,0.0015494120307266712,0.0015494120307266712,0.0015494120307266712,0.0,32,robustness,cpu,8,auto,,float32,,,vmf,0.0,0.002633708994835615,0.002633708994835615,0.002633708994835615,0.002633708994835615,0.0,100.0,native,,0.0,0.0009276099735870957,0.0009276099735870957,0.0,0.0,2.012000186368823e-05,2.012000186368823e-05,0.0,1,vmf_robust,False,False,0.0,8.430401794612408e-05,8.430401794612408e-05,0.0,,,1000,,,0.00418312102556,1,,,False,0.0,0.0016016750014387071,0.0016016750014387071,0.0,0,,True,False,5.0,0.0,0.004183121025562286,0.004183121025562286,0.004183121025562286,0.004183121025562286,0.0,1
,0.0,0.0007931130239740014,0.0007931130239740014,0.0007931130239740014,0.0007931130239740014,0.0,32,robustness,cpu,8,auto,,float32,,,powerspherical,0.0,0.0008424859843216836,0.0008424859843216836,0.0008424859843216836,0.0008424859843216836,0.0,100.0,native,,0.0,0.0001612839987501502,0.0001612839987501502,0.0,0.0,1.9483966752886772e-05,1.9483966752886772e-05,0.0,1,power_spherical,False,False,0.0,7.305201143026352e-05,7.305201143026352e-05,0.0,,200.0,1000,,,0.00163559895009,1,,,False,0.0,0.0005886660073883832,0.0005886660073883832,0.0,0,,True,False,5.0,0.0,0.001635599008295685,0.001635599008295685,0.001635599008295685,0.001635599008295685,0.0,1
,0.0,0.0001564190024510026,0.0001564190024510026,0.0001564190024510026,0.0001564190024510026,0.0,32,robustness,cpu,16,auto,,float32,,,vmf,0.0,9.034801041707397e-05,9.034801041707397e-05,9.034801041707397e-05,9.034801041707397e-05,0.0,0.0,native,,0.0,5.743990186601877e-06,5.743990186601877e-06,0.0,0.0,2.1360989194363356e-05,2.1360989194363356e-05,0.0,1,vmf_official,False,False,0.0,6.236403714865446e-05,6.236403714865446e-05,0.0,,,1000,,,0.000246767012868,1,,,False,0.0,8.789938874542713e-07,8.789938874542713e-07,0.0,0,,True,False,5.0,0.0,0.00024676701286807656,0.00024676701286807656,0.00024676701286807656,0.00024676701286807656,0.0,1
,0.0,0.00015611498383805156,0.00015611498383805156,0.00015611498383805156,0.00015611498383805156,0.0,32,robustness,cpu,16,auto,,float32,,,vmf,0.0,8.846400305628777e-05,8.846400305628777e-05,8.846400305628777e-05,8.846400305628777e-05,0.0,0.0,native,,0.0,5.611975211650133e-06,5.611975211650133e-06,0.0,0.0,2.125900937244296e-05,2.125900937244296e-05,0.0,1,vmf_robust,False,False,0.0,6.07810216024518e-05,6.07810216024518e-05,0.0,,,1000,,,0.000244578986894,1,,,False,0.0,8.119968697428703e-07,8.119968697428703e-07,0.0,0,,True,False,5.0,0.0,0.0002445789868943393,0.0002445789868943393,0.0002445789868943393,0.0002445789868943393,0.0,1
,0.0,0.0007450190023519099,0.0007450190023519099,0.0007450190023519099,0.0007450190023519099,0.0,32,robustness,cpu,16,auto,,float32,,,powerspherical,0.0,0.0007642180426046252,0.0007642180426046252,0.0007642180426046252,0.0007642180426046252,0.0,0.0,native,,0.0,0.00014331401325762272,0.00014331401325762272,0.0,0.0,1.801201142370701e-05,1.801201142370701e-05,0.0,1,power_spherical,False,False,0.0,6.521702744066715e-05,6.521702744066715e-05,0.0,,0.0,1000,,,0.00150923710316,1,,,False,0.0,0.0005376749904826283,0.0005376749904826283,0.0,0,,True,False,5.0,0.0,0.001509237044956535,0.001509237044956535,0.001509237044956535,0.001509237044956535,0.0,1
,0.0,0.0016896139713935554,0.0016896139713935554,0.0016896139713935554,0.0016896139713935554,0.0,32,robustness,cpu,16,auto,,float32,,,vmf,0.0,0.00203973101451993,0.00203973101451993,0.00203973101451993,0.00203973101451993,0.0,0.5,native,,0.0,0.0005081940325908363,0.0005081940325908363,0.0,0.0,2.0503008272498846e-05,2.0503008272498846e-05,0.0,1,vmf_official,False,False,0.0,7.48909660615027e-05,7.48909660615027e-05,0.0,,,1000,,,0.00372934504412,1,,,False,0.0,0.001436143007595092,0.001436143007595092,0.0,0,,True,False,5.0,0.0,0.0037293449859134853,0.0037293449859134853,0.0037293449859134853,0.0037293449859134853,0.0,1
,0.0,0.001526365987956524,0.001526365987956524,0.001526365987956524,0.001526365987956524,0.0,32,robustness,cpu,16,auto,,float32,,,vmf,0.0,0.0027497970149852335,0.0027497970149852335,0.0027497970149852335,0.0027497970149852335,0.0,0.5,native,,0.0,0.0008936420199461281,0.0008936420199461281,0.0,0.0,2.016196958720684e-05,2.016196958720684e-05,0.0,1,vmf_robust,False,False,0.0,0.00010581803508102894,0.00010581803508102894,0.0,,,1000,,,0.00427616294473,1,,,False,0.0,0.0017301749903708696,0.0017301749903708696,0.0,0,,True,False,5.0,0.0,0.0042761630029417574,0.0042761630029417574,0.0042761630029417574,0.0042761630029417574,0.0,1
,0.0,0.0008069080067798495,0.0008069080067798495,0.0008069080067798495,0.0008069080067798495,0.0,32,robustness,cpu,16,auto,,float32,,,powerspherical,0.0,0.0008766870014369488,0.0008766870014369488,0.0008766870014369488,0.0008766870014369488,0.0,0.5,native,,0.0,0.00016484997468069196,0.00016484997468069196,0.0,0.0,2.7819012757390738e-05,2.7819012757390738e-05,0.0,1,power_spherical,False,False,0.0,7.803499465808272e-05,7.803499465808272e-05,0.0,,1.0,1000,,,0.00168359500822,1,,,False,0.0,0.0006059830193407834,0.0006059830193407834,0.0,0,,True,False,5.0,0.0,0.0016835950082167983,0.0016835950082167983,0.0016835950082167983,0.0016835950082167983,0.0,1
